target_id	length	eff_length	est_counts	tpm
YBR034C	1027	1004	40	104.641
YBR035C	667	644	40	163.136
YBR036C	1213	1190	54	119.185
YBR037C	868	845	6	18.6496
YBR038W	2872	2849	13	11.9847
YBR039W	916	893	410	1205.89
YBR040W	877	854	0	0
YBR041W	1990	1967	19	25.3703
YBR042C	1174	1151	9	20.5373
YBR043C	2050	2027	13	16.8448
YBR044C	1699	1676	4	6.26848
YBR045C	1900	1877	1	1.3993
YBR046C	985	962	75	204.768
YBR047W	508	485	9	48.739
YBR048W	451	428	138.71	851.218
YBR049C	2413	2390	46	50.5517
YBR050C	997	974	27	72.8083
YBR052C	613	590	13	57.8719
YBR053C	1057	1034	37	93.9847
YBR054W	1015	992	1046.85	2771.71
YBR055C	2680	2657	8	7.90814
YBR056W	1486	1463	75	134.646
YBR056W-A	181	158	25	415.584
YBR057C	1081	1058	15	37.2376
YBR058C	2326	2303	31	35.3544
YBR058C-A	223	200	10	131.325
YBR059C	3307	3284	46	36.7901
YBR060C	1843	1820	6	8.65876
YBR061C	913	890	9	26.56
YBR062C	523	500	12	63.0358
YBR063C	1195	1172	0	0
YBR065C	1075	1052	5	12.4833
YBR066C	643	620	1	4.23628
YBR067C	613	590	26	115.744
YBR068C	1810	1787	99	145.508
YBR069C	1840	1817	21	30.3557
YBR070C	694	671	2	7.82859
YBR071W	616	593	35	155.021
YBR072C-A	142	119	0	0
YBR072W	625	602	7568	33018.8
YBR073W	2857	2834	7	6.48745
YBR074W	2911	2888	29	26.3741
YBR076W	1045	1022	8	20.5596
YBR077C	469	446	13	76.5569
YBR078W	1270	1247	292	615.025
YBR079C	2875	2852	77	70.9116
YBR080C	2257	2234	51	59.9602
YBR081C	3979	3956	14	9.29497
YBR082C	427	404	69	448.584
YBR083W	1441	1418	9	16.6703
YBR084C-A	550	527	209.489	1044.06
YBR084W	2908	2885	21	19.1183
YBR085C-A	238	215	429	5240.77
YBR085W	904	881	0	0
YBR086C	2821	2798	43	40.3642
YBR087W	1045	1022	4	10.2798
YBR088C	757	734	17	60.8316
YBR089C-A	280	257	48.4166	494.809
YBR090C	349	326	5.58337	44.9836
YBR091C	310	287	2	18.3031
YBR092C	1384	1361	20.7423	40.0289
YBR093C	1384	1361	26.8791	51.872
YBR094W	2242	2219	24	28.4073
YBR095C	1273	1250	26	54.631
YBR096W	673	650	23	92.9374
YBR097W	4345	4322	15	9.11554
YBR098W	2056	2033	4	5.16772
YBR101C	853	830	75	237.334
YBR102C	2242	2219	14	16.5709
YBR103W	1588	1565	13	21.8175
YBR104W	970	947	1	2.77349
YBR105C	1069	1046	19	47.7087
YBR106W	547	524	58	290.719
YBR107C	718	695	4	15.1165
YBR108W	2824	2801	50.5902	47.4383
YBR109C	424	401	146	956.279
YBR110W	1330	1307	35	70.3345
YBR111C	676	653	39	156.866
YBR111W-A	271	248	7	74.1348
YBR112C	2881	2858	30	27.5699
YBR114W	2353	2330	22	24.7995
YBR115C	4159	4136	45	28.5764
YBR117C	2026	2003	134	175.711
YBR118W	1357	1334	2965.21	5838.15
YBR119W	877	854	6	18.4531
YBR120C	469	446	10	58.8899
YBR121C	1984	1961	103	137.954
YBR122C	514	491	13	69.5405
YBR123C	1930	1907	24	33.055
YBR125C	1162	1139	10	23.0596
YBR126C	1468	1445	243	441.687
YBR126W-A	187	164	17	272.258
YBR127C	1534	1511	162	281.596
YBR128C	1015	992	0	0
YBR129C	967	944	4	11.1292
YBR130C	1258	1235	17	36.1541
YBR131W	2095	2072	5	6.33806
YBR132C	1771	1748	45	67.6156
YBR133C	2464	2441	11	11.8359
YBR135W	433	410	13	83.279
YBR136W	7087	7064	13	4.83358
YBR137W	520	497	20	105.694
YBR138C	1555	1532	1	1.71442
YBR139W	1507	1484	97	171.678
YBR140C	9259	9236	59	16.7782
YBR141C	994	971	3	8.1148
YBR142W	2302	2279	11	12.6772
YBR143C	1294	1271	70	144.653
YBR145W	1036	1013	1	2.59279
YBR146W	817	794	10	33.0792
YBR147W	871	848	15	46.4592
YBR148W	1810	1787	1	1.46978
YBR149W	1015	992	73	193.28
YBR150C	3265	3242	18.6837	15.1365
YBR151W	931	908	18	52.067
YBR152W	856	833	5	15.7653
YBR153W	715	692	2	7.59102
YBR154C	628	605	15	65.1196
YBR155W	1138	1115	9	21.2004
YBR156C	2077	2054	2	2.55744
YBR157C	748	725	4	14.491
YBR158W	1630	1607	11	17.9785
YBR159W	1024	1001	34	89.2115
YBR160W	877	854	4	12.3021
YBR161W	1111	1088	9	21.7265
YBR162C	1348	1325	41	81.2726
YBR162W-A	178	155	10	169.451
YBR163W	1738	1715	0	0
YBR164C	532	509	11	56.7611
YBR165W	814	791	17	56.448
YBR166C	1339	1316	10	19.9581
YBR167C	403	380	4	27.6473
YBR168W	1222	1199	4	8.76227
YBR169C	2062	2039	276	355.523
YBR170C	1723	1700	32	49.4398
YBR171W	601	578	9	40.8969
YBR172C	2203	2180	29	34.9396
YBR173C	427	404	42	273.051
YBR175W	928	905	3	8.7066
YBR176W	919	896	12	35.1762
YBR177C	1336	1313	89	178.033
YBR179C	2548	2525	40	41.6078
YBR180W	1699	1676	0	0
YBR181C	691	668	186	731.329
YBR182C	1339	1316	5	9.97907
YBR182C-A	175	152	0	0
YBR183W	931	908	47	135.953
YBR184W	1552	1529	1	1.71778
YBR185C	817	794	18	59.5426
YBR186W	1675	1652	0	0
YBR187W	823	800	13	42.6805
YBR188C	403	380	0	0
YBR189W	568	545	204.137	983.787
YBR191W	463	440	163.372	975.218
YBR192W	1114	1091	6	14.4445
YBR193C	652	629	8	33.4053
YBR194W	352	329	4	31.933
YBR195C	1249	1226	14	29.9926
YBR196C	1645	1622	888	1437.93
YBR196C-A	130	107	0	0
YBR196C-B	85	62	0	0
YBR197C	634	611	12	51.5841
YBR198C	2377	2354	16	17.8521
YBR199W	1375	1352	59	114.618
YBR200W	1636	1613	8	13.0266
YBR200W-A	145	122	1	21.5286
YBR201C-A	184	161	6	97.8817
YBR201W	616	593	2	8.85832
YBR202W	2518	2495	25.7913	27.1506
YBR203W	2755	2732	27	25.9573
YBR204C	1108	1085	14	33.8902
YBR205W	1195	1172	22	49.3027
YBR207W	1378	1355	89	172.515
YBR208C	5488	5465	26	12.4957
YBR210W	409	386	5	34.0219
YBR211C	955	932	8	22.545
YBR212W	1999	1976	49.5806	65.9024
YBR213W	805	782	14	47.0216
YBR214W	1564	1541	82	139.761
YBR215W	1858	1835	12	17.176
YBR216C	2005	1982	14	18.5524
YBR217W	541	518	0	0
YBR218C	3523	3500	81.512	61.1688
YBR219C	364	341	0	0
YBR220C	1663	1640	5	8.0076
YBR221C	1081	1058	109	270.593
YBR221W-A	85	62	1	42.3628
YBR222C	1612	1589	89	147.11
YBR223C	1615	1592	4	6.59923
YBR225W	2683	2660	31	30.6095
YBR227C	1543	1520	12	20.7355
YBR228W	895	872	3	9.0361
YBR229C	2845	2822	32	29.783
YBR230C	385	362	153	1110.09
YBR230W-A	181	158	9	149.61
YBR231C	892	869	8	24.1794
YBR233W	1222	1199	2	4.38114
YBR233W-A	265	242	4	43.4131
YBR234C	1135	1112	55	129.907
YBR235W	3343	3320	13	10.2845
YBR236C	1291	1268	5	10.3568
YBR237W	2530	2507	12	12.572
YBR238C	2176	2153	15	18.2988
YBR239C	1570	1547	5	8.48898
YBR240C	1333	1310	10	20.0496
YBR241C	1447	1424	32	59.0223
YBR242W	697	674	2	7.79374
YBR243C	1327	1304	7	14.0993
YBR244W	469	446	8	47.112
YBR245C	3370	3347	27	21.1877
YBR246W	1144	1121	5	11.7149
YBR247C	1432	1409	14	26.0971
YBR248C	1639	1616	16	26.0049
YBR249C	1093	1070	92	225.829
YBR250W	1552	1529	0	0
YBR251W	904	881	16	47.7002
YBR252W	424	401	14	91.698
YBR253W	346	323	2	16.2631
YBR254C	508	485	3	16.2463
YBR255C-A	343	320	13	106.701
YBR255W	2065	2042	9	11.5761
YBR256C	697	674	18	70.1437
YBR257W	820	797	9	29.6593
YBR258C	409	386	1	6.80438
YBR259W	2047	2024	3	3.89302
YBR260C	1981	1958	18	24.1455
YBR261C	679	656	5	20.019
YBR262C	301	278	4	37.7912
YBR263W	1453	1430	70	128.57
YBR264C	580	557	1	4.71542
YBR265W	943	920	10	28.5488
YBR267W	1162	1139	12	27.6716
YBR268W	298	275	3	28.6526
YBR269C	397	374	55	386.249
YBR270C	1618	1595	4	6.58681
YBR271W	1240	1217	3	6.47451
YBR272C	1423	1400	14	26.2649
YBR273C	1291	1268	30	62.141
YBR274W	1564	1541	4	6.81763
YBR275C	5731	5708	15	6.90213
YBR276C	2404	2381	10	11.031
YBR278W	586	563	2	9.33034
YBR279W	1318	1295	20	40.5636
YBR280C	1894	1871	25	35.0948
YBR281C	2617	2594	9	9.11273
YBR282W	421	398	8	52.7938
YBR283C	1453	1430	44	80.8151
YBR284W	2374	2351	2	2.23436
YBR285W	415	392	16	107.204
YBR286W	1594	1571	187	312.638
YBR287W	1264	1241	70	148.15
YBR288C	1432	1409	11	20.5049
YBR289W	2698	2675	21	20.6192
YBR290W	946	923	19	54.0665
YBR291C	880	857	6	18.3885
YBR293W	1405	1382	1	1.9005
YBR294W	2560	2537	26	26.9171
YBR295W	3631	3608	53	38.5821
YBR296C	1705	1682	52	81.1995
YBR296C-A	100	77	0	0
YBR297W	1387	1364	19.5519	37.6488
YBR298C	1825	1802	1	1.45754
YBR298C-A	202	179	0	0
YBR299W	1735	1712	0	0
YBR301W	343	320	0	0
YBR302C	1120	1097	22.446	53.7414
YCL001W	547	524	26	130.322
YCL001W-A	442	419	0	0
YCL001W-B	235	212	0	0
YCL002C	772	749	2	7.01333
YCL004W	1546	1523	4	6.89821
YCL005W	751	728	1	3.60782
YCL005W-A	202	179	28	410.848
YCL008C	1138	1115	2	4.7112
YCL009C	910	887	70	207.277
YCL010C	760	737	5	17.8188
YCL011C	1264	1241	28	59.2601
YCL012C	385	362	24	174.132
YCL014W	4891	4868	23	12.4095
YCL016C	1123	1100	7	16.714
YCL017C	1474	1451	86	155.671
YCL018W	1078	1055	0	0
YCL019W	5293	5270	0	0
YCL020W	1297	1274	0	0
YCL021W-A	358	335	0	0
YCL024W	3094	3071	7	5.98679
YCL025C	1882	1859	208	293.873
YCL026C-A	562	539	1	4.8729
YCL026C-B	562	539	61	297.247
YCL027W	1519	1496	0	0
YCL028W	1198	1175	71	158.707
YCL029C	1303	1280	6	12.3117
YCL030C	2380	2357	89	99.176
YCL031C	874	851	22	67.8999
YCL032W	1021	998	7	18.4223
YCL033C	487	464	22	124.532
YCL034W	1045	1022	30	77.0986
YCL035C	313	290	80	724.549
YCL036W	1681	1658	1	1.58413
YCL037C	1285	1262	49	101.979
YCL038C	1567	1544	18	30.6197
YCL039W	2218	2195	25	29.9145
YCL040W	1483	1460	558.484	1004.69
YCL042W	340	317	10.5163	87.1322
YCL043C	1549	1526	289	497.416
YCL044C	1234	1211	17	36.8707
YCL045C	2263	2240	46	53.9369
YCL047C	757	734	7	25.0483
YCL048W	1372	1349	0	0
YCL048W-A	220	197	0	0
YCL049C	919	896	8	23.4508
YCL050C	946	923	41	116.67
YCL051W	1732	1709	8	12.2949
YCL052C	1231	1208	13	28.2652
YCL054W	2506	2483	18	19.0402
YCL054W-A	67	44	0	0
YCL055W	988	965	12	32.661
YCL056C	415	392	3	20.1007
YCL057C-A	274	251	70	732.488
YCL057W	2119	2096	39	48.8708
YCL058C	439	416	0	0
YCL058W-A	322	299	2	17.5685
YCL059C	931	908	11	31.8187
YCL061C	3271	3248	13	10.5124
YCL063W	1252	1229	2	4.27419
YCL064C	1063	1040	26	65.6623
YCL066W	508	485	0.5	2.70772
YCL067C	613	590	23.7729	105.829
YCL068C	763	740	0	0
YCL069W	1357	1334	0	0
YCL073C	1828	1805	0	0
YCR002C	949	926	26	73.746
YCR003W	532	509	11	56.7611
YCR004C	724	701	44	164.858
YCR005C	1363	1340	1341	2628.45
YCR007C	700	677	6	23.2776
YCR008W	1792	1769	39	57.9046
YCR009C	778	755	34	118.279
YCR010C	832	809	9	29.2193
YCR011C	3130	3107	54	45.6487
YCR012W	1231	1208	2688	5844.38
YCR014C	1729	1706	3	4.61868
YCR015C	934	911	2	5.76617
YCR016W	853	830	6	18.9867
YCR017C	2842	2819	35	32.6099
YCR018C	646	623	0	0
YCR019W	1072	1049	3	7.51142
YCR020C	628	605	7	30.3892
YCR020C-A	247	224	4	46.9016
YCR020W-B	217	194	1	13.5386
YCR021C	979	956	4522	12423.6
YCR023C	1816	1793	6	8.78915
YCR024C	1459	1436	3	5.4871
YCR024C-A	103	80	65.4072	2147.39
YCR024C-B	247	224	1	11.7254
YCR026C	2209	2186	16	19.2241
YCR027C	610	587	4	17.8977
YCR028C	1519	1496	17	29.8465
YCR028C-A	388	365	46	331.01
YCR030C	2593	2570	37	37.8133
YCR031C	394	371	194.465	1376.72
YCR032W	6484	6461	6	2.43909
YCR033W	3661	3638	26	18.771
YCR034W	1024	1001	15	39.358
YCR035C	1165	1142	12	27.5989
YCR036W	982	959	10	27.3878
YCR037C	2752	2729	13	12.5117
YCR038C	1909	1886	2	2.78525
YCR039C	613	590	23.7729	105.829
YCR040W	508	485	0.5	2.70772
YCR041W	313	290	2.62883	23.8089
YCR042C	4204	4181	22.3712	14.0535
YCR043C	364	341	7	53.9163
YCR044C	1054	1031	2	5.09504
YCR045C	1456	1433	1	1.83286
YCR046C	490	467	4	22.4967
YCR047C	808	785	11	36.8043
YCR048W	1813	1790	5.8727	8.6171
YCR050C	289	266	1.1273	11.131
YCR051W	649	626	8	33.5654
YCR052W	1432	1409	9	16.7767
YCR053W	1525	1502	132	230.823
YCR054C	1672	1649	9	14.335
YCR057C	2752	2729	16	15.399
YCR059C	757	734	8	28.6266
YCR060W	316	293	6	53.7848
YCR061W	1876	1853	23	32.6008
YCR063W	454	431	0	0
YCR065W	1675	1652	11	17.4887
YCR066W	1444	1421	8	14.7867
YCR067C	3178	3155	18	14.9847
YCR068W	1543	1520	35	60.4784
YCR069W	937	914	13	37.3571
YCR071C	421	398	9	59.393
YCR072C	1528	1505	12	20.9421
YCR073C	3976	3953	6	3.98658
YCR073W-A	928	905	21	60.9462
YCR075C	763	740	5	17.7466
YCR075W-A	208	185	2	28.3945
YCR076C	733	710	12	44.3914
YCR077C	2371	2348	70	78.3026
YCR079W	1309	1286	8	16.339
YCR081W	4264	4241	10	6.1931
YCR082W	367	344	16	122.162
YCR083W	364	341	28	215.665
YCR084C	2122	2099	32	40.0418
YCR086W	553	530	7	34.6895
YCR087C-A	442	419	9	56.4163
YCR088W	1759	1736	120	181.555
YCR089W	4810	4787	1	0.548672
YCR090C	529	506	4	20.7628
YCR091W	2143	2120	8	9.91129
YCR092C	3037	3014	11	9.58574
YCR093W	6307	6284	80	33.4372
YCR094W	1156	1133	8	18.5454
YCR095C	1069	1046	3	7.53296
YCR095W-A	139	116	0	0
YCR096C	340	317	6.45421	53.4761
YCR097W	361	338	8	62.1655
YCR098C	1537	1514	1	1.7348
YCR099C	448	425	0	0
YCR100C	931	908	0	0
YCR101C	529	506	0	0
YCR102C	1087	1064	0	0
YCR104W	355	332	0	0
YCR105W	1066	1043	1	2.51821
YCR106W	2479	2456	0	0
YCR107W	1072	1049	0	0
YCR108C	172	149	0	0
YDL001W	1273	1250	5	10.506
YDL002C	592	569	4	18.4639
YDL003W	1681	1658	12	19.0096
YDL004W	463	440	129	770.04
YDL005C	1276	1253	27	56.5964
YDL006W	826	803	13	42.521
YDL007C-A	238	215	0	0
YDL007W	1294	1271	68	140.52
YDL008W	478	455	7	40.4076
YDL009C	304	281	10.2994	96.2684
YDL010W	676	653	17.7006	71.195
YDL012C	304	281	13	121.51
YDL013W	1840	1817	13	18.7916
YDL014W	964	941	61	170.261
YDL015C	913	890	46	135.751
YDL017W	1504	1481	8	14.1877
YDL018C	658	635	5	20.681
YDL019C	3832	3809	19	13.1014
YDL020C	1576	1553	115	194.492
YDL021W	916	893	20	58.824
YDL022C-A	229	206	0	0
YDL022W	1156	1133	272	630.543
YDL024C	1387	1364	0	0
YDL025C	1843	1820	22	31.7488
YDL027C	1243	1220	24	51.6687
YDL028C	2275	2252	3	3.49888
YDL029W	1156	1133	47	108.954
YDL030W	1573	1550	10	16.9451
YDL031W	2968	2945	32	28.5391
YDL033C	1234	1211	3	6.50659
YDL035C	2866	2843	24	22.1723
YDL036C	1369	1346	6	11.708
YDL037C	967	944	1	2.7823
YDL039C	2077	2054	0	0
YDL040C	2545	2522	32	33.3258
YDL042C	1669	1646	11	17.5525
YDL043C	781	758	5	17.3251
YDL044C	1303	1280	17	34.8831
YDL045C	901	878	15	44.8717
YDL045W-A	268	245	8	85.763
YDL046W	502	479	62	339.963
YDL047W	916	893	14	41.1768
YDL048C	1453	1430	169	310.404
YDL049C	787	764	5	17.1891
YDL051W	808	785	29	97.0296
YDL052C	892	869	16	48.3589
YDL053C	538	515	33	168.299
YDL054C	1441	1418	32	59.272
YDL055C	1066	1043	210	528.824
YDL056W	2482	2459	10	10.6811
YDL057W	967	944	16	44.5168
YDL058W	5353	5330	27	13.3049
YDL059C	697	674	7	27.2781
YDL060W	2347	2324	18	20.3429
YDL061C	151	128	84	1723.64
YDL063C	1843	1820	12	17.3175
YDL064W	454	431	11	67.0334
YDL065C	1009	986	33	87.9049
YDL066W	1267	1244	96	202.687
YDL067C	160	137	112	2147.21
YDL069C	670	647	4	16.238
YDL070W	1897	1874	55	77.0849
YDL072C	592	569	43	198.487
YDL073W	2935	2912	6	5.41173
YDL074C	2083	2060	19	24.2249
YDL075W	322	299	158	1387.91
YDL076C	865	842	4	12.4774
YDL077C	3130	3107	5	4.22673
YDL078C	1012	989	70	185.899
YDL079C	1486	1463	10	17.9528
YDL080C	1810	1787	9	13.228
YDL081C	301	278	176	1662.81
YDL082W	580	557	95.2383	449.089
YDL083C	412	389	110.194	744.021
YDL084W	1321	1298	110	222.584
YDL085C-A	187	164	5	80.076
YDL085W	1618	1595	37	60.928
YDL086W	802	779	28	94.4053
YDL087C	766	743	6	21.2099
YDL088C	1567	1544	17	28.9186
YDL089W	1435	1412	7	13.0209
YDL090C	1276	1253	4	8.38465
YDL091C	1348	1325	10	19.8226
YDL092W	421	398	13	85.7899
YDL093W	2212	2189	18	21.5975
YDL095W	2434	2411	74	80.614
YDL097C	1285	1262	69	143.604
YDL098C	565	542	1	4.84593
YDL099W	1006	983	22	58.7821
YDL100C	1045	1022	58	149.057
YDL101C	1522	1499	7	12.2651
YDL102W	3274	3251	21	16.966
YDL103C	1414	1391	24	45.3169
YDL104C	1204	1181	5	11.1198
YDL105W	1189	1166	7	15.768
YDL106C	1660	1637	26	41.7158
YDL107W	1036	1013	3	7.77836
YDL108W	901	878	9	26.923
YDL109C	1924	1901	4	5.52655
YDL110C	433	410	80	512.486
YDL111C	778	755	11	38.2668
YDL112W	4291	4268	17	10.4617
YDL113C	1903	1880	37	51.6916
YDL114W	907	884	0	0
YDL115C	1042	1019	10	25.7752
YDL116W	2161	2138	17	20.8842
YDL117W	2638	2615	2	2.00879
YDL119C	904	881	1	2.98126
YDL120W	505	482	14	76.2881
YDL121C	430	407	9	58.0797
YDL122W	2410	2387	34	37.4113
YDL123W	403	380	9	62.2064
YDL124W	919	896	325	952.689
YDL125C	457	434	34	205.762
