target_id	length	eff_length	est_counts	tpm
YAR008W	808	785	1	3.39198
YAR009C	3571	3548	0	0
YAR010C	1303	1280	0.000324853	0.000675771
YAR014C	2110	2087	22	28.0687
YAR015W	901	878	37	112.21
YAR018C	1288	1265	2	4.2098
YAR019C	2905	2882	7	6.46735
YAR020C	148	125	0	0
YAR023C	520	497	0	0
YAR027W	688	665	25	100.102
YAR028W	685	662	7	28.1555
YAR029W	205	182	0	0
YAR031W	877	854	0	0
YAR033W	685	662	0.5	2.0111
YAR035C-A	61	38	1	70.0711
YAR035W	2044	2021	484	637.678
YAR042W	3547	3524	34.3443	25.9502
YAR050W	4594	4571	0	0
YAR064W	280	257	0.5	5.18035
YAR066W	592	569	0	0
YAR068W	466	443	0	0
YAR071W	1384	1361	3.5	6.8475
YBL001C	295	272	30	293.68
YBL002W	376	353	92.4036	697.006
YBL003C	379	356	70.5476	527.66
YBL004W	7462	7439	41	14.6755
YBL005W	2911	2888	7	6.45392
YBL005W-A	1303	1280	0	0
YBL005W-B	5248	5225	0	0
YBL006C	523	500	6	31.9524
YBL007C	3715	3692	81	58.4179
YBL008W	2503	2480	11	11.8104
YBL008W-A	220	197	0	0
YBL009W	2011	1988	13	17.412
YBL010C	823	800	3	9.98513
YBL011W	2260	2237	23	27.3769
YBL013W	1186	1163	2	4.57902
YBL014C	2665	2642	6	6.04701
YBL015W	1561	1538	564	976.439
YBL016W	1042	1019	2	5.22611
YBL017C	4720	4697	75	42.5171
YBL018C	382	359	3	22.251
YBL019W	1543	1520	4	7.00711
YBL020W	1705	1682	16	25.3289
YBL021C	415	392	0	0
YBL022C	3382	3359	60	47.5624
YBL023C	2587	2564	21	21.8084
YBL024W	2035	2012	36	47.6428
YBL025W	418	395	4	26.9641
YBL026W	268	245	15	163.023
YBL027W	550	527	143.111	723.078
YBL028C	301	278	4	38.3122
YBL029C-A	265	242	31	341.09
YBL029W	1111	1088	41	100.341
YBL030C	937	914	1077	3137.56
YBL031W	997	974	3	8.20134
YBL032W	1126	1103	20	48.2811
YBL033C	1018	995	49	131.128
YBL034C	4522	4499	25	14.7961
YBL035C	2098	2075	15	19.2484
YBL036C	754	731	13	47.3531
YBL037W	3058	3035	28	24.5653
YBL038W	679	656	29	117.711
YBL039C	1720	1697	23	36.0885
YBL039W-B	160	137	1	19.4358
YBL040C	640	617	11	47.4712
YBL041W	706	683	54	210.521
YBL042C	1900	1877	8	11.3488
YBL043W	754	731	399	1453.38
YBL044W	349	326	0	0
YBL045C	1354	1331	325	650.171
YBL046W	1306	1283	10	20.7537
YBL047C	4126	4103	165	107.079
YBL049W	397	374	45	320.378
YBL050W	859	836	39	124.217
YBL051C	1987	1964	61	82.701
YBL052C	2476	2453	1	1.08549
YBL054W	1558	1535	10	17.3466
YBL055C	1237	1214	7	15.3533
YBL056W	1387	1364	35	68.3244
YBL057C	607	584	13	59.2725
YBL058W	1252	1229	73	158.159
YBL059C-A	310	287	8	74.2216
YBL059W	562	539	3	14.8202
YBL060W	2044	2021	6	7.9051
YBL061C	2071	2048	16	20.8024
YBL063W	3316	3293	3	2.42578
YBL064C	766	743	233	835.006
YBL066C	3427	3404	16	12.5156
YBL067C	2224	2201	21	25.4051
YBL068W	961	938	15	42.5805
YBL069W	1270	1247	16	34.1646
YBL071C-B	79	56	0	0
YBL071W-A	229	206	4	51.7029
YBL072C	583	560	213.966	1017.37
YBL074C	1048	1025	7	18.1843
YBL075C	1930	1907	363	506.849
YBL076C	3199	3176	139	116.535
YBL078C	334	311	94	804.804
YBL079W	4489	4466	23	13.713
YBL080C	1606	1583	5	8.4103
YBL081W	1087	1064	5	12.5127
YBL082C	1357	1334	3	5.98808
YBL084C	2257	2234	23	27.4137
YBL085W	2923	2900	26	23.8725
YBL086C	1381	1358	10	19.6075
YBL087C	394	371	91.4414	656.284
YBL088C	8344	8321	10	3.19998
YBL089W	1360	1337	8	15.9324
YBL090W	514	491	13	70.4992
YBL091C	1246	1223	33	71.8472
YBL091C-A	508	485	5	27.4505
YBL092W	373	350	242	1841.07
YBL093C	643	620	19	81.5989
YBL095W	793	770	14	48.4127
YBL097W	2245	2222	9	10.785
YBL098W	1363	1340	11	21.858
YBL099W	1618	1595	985	1644.36
YBL100W-A	1297	1274	0	0
YBL100W-B	5293	5270	0	0
YBL100W-C	100	77	0	0
YBL101C	3334	3311	72	57.9023
YBL102W	628	605	19	83.622
YBL103C	1441	1418	26	48.8224
YBL104C	3097	3074	12	10.3944
YBL105C	3436	3413	42	32.7669
YBL106C	3013	2990	2	1.78107
YBL107C	571	548	9	43.7305
YBL108C-A	109	86	0	0
YBL111C	1984	1961	0	0
YBL112C	298	275	0	0
YBL113C	2359	2336	0	0
YBR001C	2323	2300	30.1596	34.9156
YBR002C	841	818	7	22.786
YBR003W	1402	1379	11	21.2398
YBR004C	1282	1259	6	12.6896
YBR005W	622	599	17	75.5691
YBR006W	1474	1451	141	258.746
YBR007C	2191	2168	10	12.2818
YBR008C	1627	1604	0	0
YBR009C	292	269	140.681	1392.53
YBR010W	391	368	283.798	2053.45
YBR011C	844	821	393	1274.59
YBR012W-A	1303	1280	0.468376	0.974333
YBR012W-B	5251	5228	5.45147	2.77652
YBR013C	370	347	4	30.694
YBR014C	592	569	22	102.952
YBR015C	1774	1751	49	74.5131
YBR016W	367	344	35	270.914
YBR017C	2737	2714	37	36.3006
YBR018C	1081	1058	0	0
YBR019C	2080	2057	0	0
YBR020W	1567	1544	0	0
YBR021W	1882	1859	3	4.29699
YBR022W	514	491	5	27.1151
YBR023C	3478	3455	31	23.8911
YBR024W	886	863	14	43.1956
YBR025C	1165	1142	188	438.343
YBR026C	1123	1100	95	229.961
YBR028C	1558	1535	8	13.8773
YBR029C	1354	1331	32	64.0169
YBR030W	1639	1616	4	6.59084
YBR031W	1069	1046	386.862	984.796
YBR033W	2740	2717	30	29.4005
YBR034C	1027	1004	22	58.346
YBR035C	667	644	63	260.482
YBR036C	1213	1190	65	145.442
YBR037C	868	845	7	22.0579
YBR038W	2872	2849	18	16.823
YBR039W	916	893	353	1052.56
YBR040W	877	854	0	0
YBR041W	1990	1967	35	47.379
YBR042C	1174	1151	5	11.5669
YBR043C	2050	2027	8	10.5089
YBR044C	1699	1676	6	9.53234
YBR045C	1900	1877	2	2.83719
YBR046C	985	962	91	251.877
YBR047W	508	485	15	82.3516
YBR048W	451	428	110.846	689.603
YBR049C	2413	2390	63	70.1884
YBR050C	997	974	13	35.5391
YBR052C	613	590	28	126.365
YBR053C	1057	1034	39	100.431
YBR054W	1015	992	826	2217.13
YBR055C	2680	2657	19	19.0408
YBR056W	1486	1463	70	127.402
YBR056W-A	181	158	14	235.936
YBR057C	1081	1058	10	25.1673
YBR058C	2326	2303	20	23.1238
YBR058C-A	223	200	9	119.822
YBR059C	3307	3284	62	50.2702
YBR060C	1843	1820	5	7.31511
YBR061C	913	890	14	41.8852
YBR062C	523	500	14	74.5556
YBR063C	1195	1172	2	4.54386
YBR065C	1075	1052	9	22.7798
YBR066C	643	620	16	68.7149
YBR067C	613	590	16	72.2088
YBR068C	1810	1787	244	363.57
YBR069C	1840	1817	21	30.7742
YBR070C	694	671	2	7.93652
YBR071W	616	593	42	188.589
YBR072C-A	142	119	0	0
YBR072W	625	602	8196	36251.7
YBR073W	2857	2834	8	7.51645
YBR074W	2911	2888	18	16.5958
YBR076W	1045	1022	2	5.21077
YBR077C	469	446	9	53.7316
YBR078W	1270	1247	457	975.826
YBR079C	2875	2852	78	72.8228
YBR080C	2257	2234	70	83.4329
YBR081C	3979	3956	15	10.0962
YBR082C	427	404	74	487.723
YBR083W	1441	1418	7	13.1445
YBR084C-A	550	527	192.889	974.583
YBR084W	2908	2885	27	24.9196
YBR085C-A	238	215	318	3938.32
YBR085W	904	881	1	3.02236
YBR086C	2821	2798	65	61.8569
YBR087W	1045	1022	8	20.8431
YBR088C	757	734	35	126.968
YBR089C-A	280	257	43.5042	450.734
YBR090C	349	326	9.4958	77.5597
YBR091C	310	287	3	27.8331
YBR092C	1384	1361	15.1667	29.6725
YBR093C	1384	1361	26.8333	52.4975
YBR094W	2242	2219	22	26.399
YBR095C	1273	1250	15	31.9524
YBR096W	673	650	16	65.5434
YBR097W	4345	4322	18	11.0895
YBR098W	2056	2033	11	14.4071
YBR101C	853	830	90	288.727
YBR102C	2242	2219	14	16.7994
YBR103W	1588	1565	6	10.2084
YBR104W	970	947	2	5.62344
YBR105C	1069	1046	17	43.2753
YBR106W	547	524	42	213.423
YBR107C	718	695	2	7.66245
YBR108W	2824	2801	48	45.63
YBR109C	424	401	116	770.258
YBR110W	1330	1307	22	44.8198
YBR111C	676	653	79	322.134
YBR111W-A	271	248	11	118.104
YBR112C	2881	2858	67.9019	63.2619
YBR114W	2353	2330	21	23.9986
YBR115C	4159	4136	36	23.1763
YBR117C	2026	2003	175	232.637
YBR118W	1357	1334	3422.09	6830.58
YBR119W	877	854	8	24.9433
YBR120C	469	446	6	35.8211
YBR121C	1984	1961	116	157.508
YBR122C	514	491	16	86.7683
YBR123C	1930	1907	14	19.5479
YBR125C	1162	1139	9	21.0398
YBR126C	1468	1445	318	585.979
YBR126W-A	187	164	13	211.068
YBR127C	1534	1511	215	378.875
YBR128C	1015	992	3	8.05252
YBR129C	967	944	8	22.5653
YBR130C	1258	1235	10	21.5603
YBR131W	2095	2072	13	16.7061
YBR132C	1771	1748	52	79.2108
YBR133C	2464	2441	12	13.0899
YBR135W	433	410	14	90.9215
YBR136W	7087	7064	18	6.78491
YBR137W	520	497	20	107.151
YBR138C	1555	1532	4	6.95222
YBR139W	1507	1484	135	242.227
YBR140C	9259	9236	77	22.1988
YBR141C	994	971	2	5.48445
YBR142W	2302	2279	10	11.6836
YBR143C	1294	1271	69	144.553
YBR145W	1036	1013	8	21.0282
YBR146W	817	794	13	43.5959
YBR147W	871	848	14	43.9597
YBR148W	1810	1787	1	1.49004
YBR149W	1015	992	86	230.839
YBR150C	3265	3242	13.1471	10.7979
YBR151W	931	908	18	52.7848
YBR152W	856	833	4	12.7861
YBR153W	715	692	3	11.5435
YBR154C	628	605	36	158.442
YBR155W	1138	1115	12	28.6569
YBR156C	2077	2054	4	5.1854
YBR157C	748	725	3	11.0181
YBR158W	1630	1607	4	6.62776
YBR159W	1024	1001	39	103.742
YBR160W	877	854	15	46.7688
YBR161W	1111	1088	7	17.1313
YBR162C	1348	1325	123	247.179
YBR162W-A	178	155	11	188.966
YBR163W	1738	1715	1	1.5526
YBR164C	532	509	15	78.4686
YBR165W	814	791	10	33.6625
YBR166C	1339	1316	12	24.2799
YBR167C	403	380	1	7.00711
YBR168W	1222	1199	2	4.44154
YBR169C	2062	2039	262	342.142
YBR170C	1723	1700	52	81.4473
YBR171W	601	578	13	59.8877
YBR172C	2203	2180	40	48.8569
YBR173C	427	404	45	296.588
YBR175W	928	905	1	2.94221
YBR176W	919	896	4	11.8871
YBR177C	1336	1313	95	192.655
YBR179C	2548	2525	39	41.1269
YBR180W	1699	1676	0	0
YBR181C	691	668	193.732	772.233
YBR182C	1339	1316	8	16.1866
YBR182C-A	175	152	0	0
YBR183W	931	908	25	73.3123
YBR184W	1552	1529	3	5.2244
YBR185C	817	794	10	33.5353
YBR186W	1675	1652	1	1.6118
YBR187W	823	800	7	23.2986
YBR188C	403	380	7	49.0498
YBR189W	568	545	189.714	926.882
YBR191W	463	440	118.366	716.302
YBR192W	1114	1091	8	19.5248
YBR193C	652	629	15	63.4984
YBR194W	352	329	1	8.09332
YBR195C	1249	1226	15	32.5779
YBR196C	1645	1622	939	1541.48
YBR196C-A	130	107	0	0
YBR196C-B	85	62	0	0
YBR197C	634	611	5	21.7897
YBR198C	2377	2354	36	40.721
YBR199W	1375	1352	57	112.259
YBR200W	1636	1613	14	23.1109
YBR200W-A	145	122	1	21.8254
YBR201C-A	184	161	9	148.847
YBR201W	616	593	8	35.9218
YBR202W	2518	2495	41	43.7558
YBR203W	2755	2732	47	45.8078
YBR204C	1108	1085	13	31.9033
YBR205W	1195	1172	26	59.0702
YBR207W	1378	1355	73	143.452
YBR208C	5488	5465	71	34.5932
YBR210W	409	386	2	13.7964
YBR211C	955	932	5	14.2849
YBR212W	1999	1976	69.6968	93.9179
YBR213W	805	782	7	23.8349
YBR214W	1564	1541	113	195.253
YBR215W	1858	1835	10	14.5106
YBR216C	2005	1982	24	32.2426
YBR217W	541	518	2	10.2807
YBR218C	3523	3500	84.808	64.5196
YBR219C	364	341	1.42494	11.1267
YBR220C	1663	1640	7.57506	12.2989
YBR221C	1081	1058	134	337.242
YBR221W-A	85	62	0	0
YBR222C	1612	1589	134	224.545
YBR223C	1615	1592	4	6.6902
YBR225W	2683	2660	34	34.0345
YBR227C	1543	1520	8	14.0142
YBR228W	895	872	4	12.2142
YBR229C	2845	2822	23	21.7017
YBR230C	385	362	150	1103.33
YBR230W-A	181	158	6	101.115
YBR231C	892	869	13	39.8333
YBR233W	1222	1199	11	24.4285
YBR233W-A	265	242	2	22.0058
YBR234C	1135	1112	48	114.937
YBR235W	3343	3320	27	21.6545
YBR236C	1291	1268	15	31.4988
YBR237W	2530	2507	10	10.6211
YBR238C	2176	2153	6	7.42044
YBR239C	1570	1547	8	13.7696
YBR240C	1333	1310	6	12.1956
YBR241C	1447	1424	50	93.4937
YBR242W	697	674	3	11.8518
YBR243C	1327	1304	5	10.2097
YBR244W	469	446	7	41.7913
YBR245C	3370	3347	36	28.6397
YBR246W	1144	1121	6	14.2517
YBR247C	1432	1409	10	18.8978
YBR248C	1639	1616	35	57.6699
YBR249C	1093	1070	126	313.552
YBR250W	1552	1529	3	5.2244
YBR251W	904	881	22	66.492
YBR252W	424	401	19	126.163
YBR253W	346	323	7	57.7056
YBR254C	508	485	5	27.4505
YBR255C-A	343	320	13	108.172
YBR255W	2065	2042	11	14.3436
YBR256C	697	674	25	98.7649
YBR257W	820	797	7	23.3863
YBR258C	409	386	2	13.7964
YBR259W	2047	2024	4	5.26226
YBR260C	1981	1958	23	31.2779
YBR261C	679	656	4	16.236
YBR262C	301	278	8	76.6245
YBR263W	1453	1430	90	167.583
YBR264C	580	557	2	9.56087
YBR265W	943	920	10	28.9424
YBR267W	1162	1139	10	23.3775
YBR268W	298	275	14	135.556
YBR269C	397	374	48	341.737
YBR270C	1618	1595	1	1.66941
YBR271W	1240	1217	4	8.75169
YBR272C	1423	1400	9	17.1174
YBR273C	1291	1268	34	71.3973
YBR274W	1564	1541	7	12.0953
YBR275C	5731	5708	12	5.59783
YBR276C	2404	2381	14	15.6564
YBR278W	586	563	7	33.1064
YBR279W	1318	1295	25	51.4035
YBR280C	1894	1871	36	51.2332
YBR281C	2617	2594	19	19.5032
YBR282W	421	398	8	53.5216
YBR283C	1453	1430	58	107.998
YBR284W	2374	2351	4	4.53033
YBR285W	415	392	13	88.3039
YBR286W	1594	1571	202	342.372
YBR287W	1264	1241	56	120.154
YBR288C	1432	1409	13	24.5672
YBR289W	2698	2675	28.4101	28.2794
YBR290W	946	923	20	57.6967
YBR291C	880	857	2	6.21401
YBR293W	1405	1382	1	1.9267
YBR294W	2560	2537	19	19.9414
YBR295W	3631	3608	54	39.852
YBR296C	1705	1682	23	36.4103
YBR296C-A	100	77	0	0
YBR297W	1387	1364	14	27.3298
YBR298C	1825	1802	0	0
YBR298C-A	202	179	0	0
YBR299W	1735	1712	0	0
YBR301W	343	320	0	0
YBR302C	1120	1097	36.9604	89.7123
YCL001W	547	524	27	137.2
YCL001W-A	442	419	0	0
YCL001W-B	235	212	0	0
YCL002C	772	749	2	7.11002
YCL004W	1546	1523	1	1.74833
YCL005W	751	728	4	14.6302
YCL005W-A	202	179	14	208.256
YCL008C	1138	1115	8	19.1046
YCL009C	910	887	93	279.178
YCL010C	760	737	3	10.8387
YCL011C	1264	1241	25	53.6402
YCL012C	385	362	9	66.1998
YCL014W	4891	4868	20	10.9396
YCL016C	1123	1100	6	14.5238
YCL017C	1474	1451	80	146.806
YCL018W	1078	1055	0	0
YCL019W	5293	5270	0.000122122	6.17028e-05
YCL020W	1297	1274	0	0
YCL021W-A	358	335	1	7.94836
YCL024W	3094	3071	12	10.4046
YCL025C	1882	1859	261.863	375.074
YCL026C-A	562	539	0	0
YCL026C-B	562	539	123	607.629
YCL027W	1519	1496	0	0
YCL028W	1198	1175	75	169.96
YCL029C	1303	1280	9	18.7221
YCL030C	2380	2357	200	225.94
YCL031C	874	851	21	65.7071
YCL032W	1021	998	14	37.3525
YCL033C	487	464	18	103.294
YCL034W	1045	1022	21	54.713
YCL035C	313	290	74	679.448
YCL036W	1681	1658	1	1.60597
YCL037C	1285	1262	32	67.517
YCL038C	1567	1544	13	22.4191
YCL039W	2218	2195	47	57.0146
YCL040W	1483	1460	716.48	1306.69
YCL042W	340	317	10.5202	88.3666
YCL043C	1549	1526	422	736.343
YCL044C	1234	1211	13	28.5839
YCL045C	2263	2240	36	42.7934
YCL047C	757	734	10	36.2766
YCL048W	1372	1349	2	3.94767
YCL048W-A	220	197	2	27.0325
YCL049C	919	896	6	17.8306
YCL050C	946	923	44	126.933
YCL051W	1732	1709	5	7.79023
YCL052C	1231	1208	10	22.0422
YCL054W	2506	2483	21	22.5198
YCL054W-A	67	44	0	0
YCL055W	988	965	6	16.5557
YCL056C	415	392	6	40.7556
YCL057C-A	274	251	57	604.677
YCL057W	2119	2096	53	67.3298
YCL058C	439	416	0	0
YCL058W-A	322	299	1	8.90536
YCL059C	931	908	9	26.3924
YCL061C	3271	3248	11	9.01777
YCL063W	1252	1229	7	15.1659
YCL064C	1063	1040	40	102.412
YCL066W	508	485	1.5	8.23516
YCL067C	613	590	12.5	56.4132
YCL068C	763	740	0.354276	1.27477
YCL069W	1357	1334	0	0
YCL073C	1828	1805	0	0
YCR002C	949	926	33	94.8911
YCR003W	532	509	11	57.5436
YCR004C	724	701	53	201.317
YCR005C	1363	1340	1571	3121.72
YCR007C	700	677	5	19.6654
YCR008W	1792	1769	33	49.6716
YCR009C	778	755	56	197.498
YCR010C	832	809	6	19.7481
YCR011C	3130	3107	51	43.707
YCR012W	1231	1208	3402	7498.77
YCR014C	1729	1706	3	4.68236
YCR015C	934	911	4	11.6913
YCR016W	853	830	6	19.2484
YCR017C	2842	2819	37	34.9485
YCR018C	646	623	0	0
YCR019W	1072	1049	4	10.1533
YCR020C	628	605	5	22.0058
YCR020C-A	247	224	7	83.2094
YCR020W-B	217	194	2	27.4505
YCR021C	979	956	2525	7032.76
YCR023C	1816	1793	12	17.8206
YCR024C	1459	1436	8	14.834
YCR024C-A	103	80	29.9233	995.96
YCR024C-B	247	224	0	0
YCR026C	2209	2186	22	26.7975
YCR027C	610	587	6	27.2167
YCR028C	1519	1496	13	23.1384
YCR028C-A	388	365	50	364.754
YCR030C	2593	2570	53	54.9117
YCR031C	394	371	149.166	1070.58
YCR032W	6484	6461	11	4.53331
YCR033W	3661	3638	33	24.1531
YCR034W	1024	1001	25	66.501
YCR035C	1165	1142	18	41.969
YCR036W	982	959	11	30.5419
YCR037C	2752	2729	21	20.4898
YCR038C	1909	1886	1.64572	2.32347
YCR039C	613	590	12.5	56.4132
YCR040W	508	485	1.5	8.23516
YCR041W	313	290	0	0
YCR042C	4204	4181	23	14.6477
YCR043C	364	341	7	54.6596
YCR044C	1054	1031	7	18.0785
YCR045C	1456	1433	0	0
YCR046C	490	467	12	68.4206
YCR047C	808	785	8	27.1358
YCR048W	1813	1790	12.9199	19.219
YCR050C	289	266	2.08005	20.8216
YCR051W	649	626	9	38.2816
YCR052W	1432	1409	17	32.1263
YCR053W	1525	1502	145	257.052
YCR054C	1672	1649	16	25.8358
YCR057C	2752	2729	15	14.6356
YCR059C	757	734	4	14.5106
YCR060W	316	293	3	27.2632
YCR061W	1876	1853	31	44.546
YCR063W	454	431	1	6.17796
YCR065W	1675	1652	12	19.3417
YCR066W	1444	1421	4	7.49529
YCR067C	3178	3155	31	26.1628
YCR068W	1543	1520	38	66.5675
YCR069W	937	914	43	125.269
YCR071C	421	398	6	40.1412
YCR072C	1528	1505	4	7.07695
YCR073C	3976	3953	9	6.06231
YCR073W-A	928	905	40	117.688
YCR075C	763	740	4	14.393
YCR075W-A	208	185	5	71.9649
YCR076C	733	710	21	78.756
YCR077C	2371	2348	75	85.0522
YCR079W	1309	1286	14	28.9874
YCR081W	4264	4241	16	10.0456
YCR082W	367	344	9	69.6637
YCR083W	364	341	39	304.532
YCR084C	2122	2099	71	90.0675
YCR086W	553	530	6	30.1438
YCR087C-A	442	419	4	25.4196
YCR088W	1759	1736	157	240.809
YCR089W	4810	4787	0	0
YCR090C	529	506	10	52.6226
YCR091W	2143	2120	10	12.5599
YCR092C	3037	3014	3	2.65033
YCR093W	6307	6284	75	31.7795
YCR094W	1156	1133	6	14.1008
YCR095C	1069	1046	6	15.2736
YCR095W-A	139	116	0	0
YCR096C	340	317	1.50448e-07	1.26372e-06
YCR097W	361	338	13	102.412
YCR098C	1537	1514	0	0
YCR099C	448	425	0	0
YCR100C	931	908	0	0
YCR101C	529	506	0	0
YCR102C	1087	1064	0	0
YCR104W	355	332	0	0
YCR105W	1066	1043	3	7.65878
YCR106W	2479	2456	2	2.16832
YCR107W	1072	1049	0	0
YCR108C	172	149	0	0
YDL001W	1273	1250	5	10.6508
YDL002C	592	569	4	18.7185
YDL003W	1681	1658	7	11.2418
YDL004W	463	440	98	593.056
YDL005C	1276	1253	23	48.8764
YDL006W	826	803	4	13.2638
YDL007C-A	238	215	0	0
YDL007W	1294	1271	71	148.743
YDL008W	478	455	7	40.9646
YDL009C	304	281	7.88431	74.7102
YDL010W	676	653	23.1157	94.2575
YDL012C	304	281	12	113.71
YDL013W	1840	1817	15	21.9816
YDL014W	964	941	57	161.29
YDL015C	913	890	68	203.442
YDL017W	1504	1481	10	17.9791
YDL018C	658	635	6	25.1594
YDL019C	3832	3809	56	39.1471
YDL020C	1576	1553	128	219.463
YDL021W	916	893	27	80.5072
YDL022C-A	229	206	0	0
YDL022W	1156	1133	310	728.541
YDL024C	1387	1364	1	1.95213
YDL025C	1843	1820	31	45.3537
YDL027C	1243	1220	30	65.4763
YDL028C	2275	2252	15	17.7356
YDL029W	1156	1133	58	136.308
YDL030W	1573	1550	6	10.3072
YDL031W	2968	2945	25	22.6036
YDL033C	1234	1211	5	10.9938
YDL035C	2866	2843	16	14.9853
YDL036C	1369	1346	8	15.8259
YDL037C	967	944	0	0
YDL039C	2077	2054	0	0
YDL040C	2545	2522	31	32.7295
YDL042C	1669	1646	9	14.5591
YDL043C	781	758	7	24.5896
YDL044C	1303	1280	11	22.8826
YDL045C	901	878	12	36.3923
YDL045W-A	268	245	6	65.209
YDL046W	502	479	57	316.856
YDL047W	916	893	32	95.4159
YDL048C	1453	1430	162	301.649
YDL049C	787	764	7	24.3965
YDL051W	808	785	16	54.2716
YDL052C	892	869	10	30.641
YDL053C	538	515	17	87.895
YDL054C	1441	1418	28	52.578
YDL055C	1066	1043	246	628.02
YDL056W	2482	2459	23	24.9053
YDL057W	967	944	11	31.0272
YDL058W	5353	5330	19	9.49181
YDL059C	697	674	2	7.90119
YDL060W	2347	2324	22	25.2063
YDL061C	151	128	52	1081.72
YDL063C	1843	1820	12	17.5563
YDL064W	454	431	11	67.9576
YDL065C	1009	986	22	59.4112
YDL066W	1267	1244	151	323.206
YDL067C	160	137	81	1574.3
YDL069C	670	647	2	8.23092
YDL070W	1897	1874	62	88.0936
YDL072C	592	569	48	224.622
YDL073W	2935	2912	10	9.14389
YDL074C	2083	2060	19	24.5589
YDL075W	322	299	132	1175.51
YDL076C	865	842	7	22.1365
YDL077C	3130	3107	7	5.999
YDL078C	1012	989	58	156.154
YDL079C	1486	1463	14	25.4804
YDL080C	1810	1787	3	4.47012
YDL081C	301	278	169	1618.69
YDL082W	580	557	99.6	476.131
YDL083C	412	389	94.8041	648.933
YDL084W	1321	1298	99	203.087
YDL085C-A	187	164	3	48.708
YDL085W	1618	1595	44	73.4538
YDL086W	802	779	25	85.4525
YDL087C	766	743	5	17.9186
YDL088C	1567	1544	25	43.1137
YDL089W	1435	1412	9	16.9719
YDL090C	1276	1253	4	8.50024
YDL091C	1348	1325	22	44.2109
YDL092W	421	398	12	80.2824
YDL093W	2212	2189	14	17.0296
YDL095W	2434	2411	86	94.9781
YDL097C	1285	1262	87	183.562
YDL098C	565	542	6	29.4764
YDL099W	1006	983	13	35.2137
YDL100C	1045	1022	44	114.637
YDL101C	1522	1499	5	8.88159
YDL102W	3274	3251	35	28.6664
YDL103C	1414	1391	34	65.084
YDL104C	1204	1181	9	20.2915
YDL105W	1189	1166	10	22.8362
YDL106C	1660	1637	27	43.9175
YDL107W	1036	1013	3	7.88559
YDL108W	901	878	16	48.523
YDL109C	1924	1901	3	4.20205
YDL110C	433	410	98	636.451
YDL111C	778	755	7	24.6873
YDL112W	4291	4268	18	11.2298
YDL113C	1903	1880	17	24.0776
YDL114W	907	884	0	0
YDL115C	1042	1019	12	31.3566
YDL116W	2161	2138	15	18.6813
YDL117W	2638	2615	10	10.1824
YDL119C	904	881	4	12.0894
YDL120W	505	482	6	33.1457
YDL121C	430	407	10	65.4226
