target_id	length	eff_length	est_counts	tpm
YBL044W	349	326	0	0
YBL045C	1354	1331	232	207.008
YBL046W	1306	1283	11	10.1822
YBL047C	4126	4103	320	92.6243
YBL049W	397	374	3	9.52634
YBL050W	859	836	49	69.6091
YBL051C	1987	1964	70	42.3285
YBL052C	2476	2453	10	4.84149
YBL054W	1558	1535	6	4.64215
YBL055C	1237	1214	8	7.82614
YBL056W	1387	1364	69	60.0774
YBL057C	607	584	21	42.7054
YBL058W	1252	1229	136	131.421
YBL059C-A	310	287	9	37.2424
YBL059W	562	539	2	4.40674
YBL060W	2044	2021	5	2.93819
YBL061C	2071	2048	31	17.9766
YBL063W	3316	3293	14	5.04909
YBL064C	766	743	53	84.7156
YBL066C	3427	3404	15	5.23333
YBL067C	2224	2201	16	8.63329
YBL068W	961	938	39	49.3785
YBL069W	1270	1247	35	33.3333
YBL071C-B	79	56	0	0
YBL071W-A	229	206	9	51.8862
YBL072C	583	560	1329.02	2818.51
YBL074C	1048	1025	6	6.95191
YBL075C	1930	1907	19	11.8326
YBL076C	3199	3176	682	255.024
YBL078C	334	311	18	68.7367
YBL079W	4489	4466	57	15.1577
YBL080C	1606	1583	8	6.00186
YBL081W	1087	1064	19.2153	21.4477
YBL082C	1357	1334	23	20.4762
YBL084C	2257	2234	17.1134	9.09766
YBL085W	2923	2900	33	13.5143
YBL086C	1381	1358	6	5.2472
YBL087C	394	371	664.839	2128.23
YBL088C	8344	8321	6	0.856352
YBL089W	1360	1337	9	7.99443
YBL090W	514	491	14	33.8628
YBL091C	1246	1223	91	88.3673
YBL091C-A	508	485	3	7.34609
YBL092W	373	350	1737	5893.97
YBL093C	643	620	24	45.9723
YBL095W	793	770	8	12.3389
YBL097W	2245	2222	6	3.20689
YBL098W	1363	1340	21	18.6119
YBL099W	1618	1595	701	521.956
YBL100W-A	1297	1274	0	0
YBL100W-B	5293	5270	0	0
YBL100W-C	100	77	0	0
YBL101C	3334	3311	36	12.9128
YBL102W	628	605	47	92.2612
YBL103C	1441	1418	10	8.3753
YBL104C	3097	3074	18	6.95417
YBL105C	3436	3413	49	17.0505
YBL106C	3013	2990	7	2.78037
YBL107C	571	548	11	23.839
YBL108C-A	109	86	0	0
YBL111C	1984	1961	7.57376e-06	4.58681e-06
YBL112C	298	275	2.31626	10.003
YBL113C	2359	2336	0	0
YBR001C	2323	2300	27	13.9416
YBR002C	841	818	8	11.6148
YBR003W	1402	1379	31	26.6977
YBR004C	1282	1259	19	17.9227
YBR005W	622	599	6	11.896
YBR006W	1474	1451	25	20.462
YBR007C	2191	2168	12	6.57353
YBR008C	1627	1604	0	0
YBR009C	292	269	359.425	1586.84
YBR010W	391	368	663.576	2141.5
YBR011C	844	821	1625	2350.64
YBR012W-A	1303	1280	8.45946e-05	7.8489e-05
YBR012W-B	5251	5228	31.951	7.25814
YBR013C	370	347	6	20.5352
YBR014C	592	569	20	41.744
YBR015C	1774	1751	97	65.7903
YBR016W	367	344	56	193.333
YBR017C	2737	2714	101	44.1965
YBR018C	1081	1058	0	0
YBR019C	2080	2057	0	0
YBR020W	1567	1544	0	0
YBR021W	1882	1859	1	0.638847
YBR022W	514	491	5	12.0939
YBR023C	3478	3455	57	19.5931
YBR024W	886	863	12	16.5138
YBR025C	1165	1142	594	617.727
YBR026C	1123	1100	72	77.7349
YBR028C	1558	1535	19	14.7001
YBR029C	1354	1331	79	70.4897
YBR030W	1639	1616	6	4.40947
YBR031W	1069	1046	2388.69	2712.09
YBR033W	2740	2717	0	0
YBR034C	1027	1004	56	66.2416
YBR035C	667	644	57	105.115
YBR036C	1213	1190	67	66.8658
YBR037C	868	845	19	26.7038
YBR038W	2872	2849	70	29.1798
YBR039W	916	893	212	281.943
YBR040W	877	854	0	0
YBR041W	1990	1967	49	29.5848
YBR042C	1174	1151	17	17.5408
YBR043C	2050	2027	8	4.68719
YBR044C	1699	1676	9	6.37742
YBR045C	1900	1877	1	0.632721
YBR046C	985	962	29	35.8013
YBR047W	508	485	6	14.6922
YBR048W	451	428	946.588	2626.6
YBR049C	2413	2390	79	39.256
YBR050C	997	974	9	10.9739
YBR052C	613	590	104	209.343
YBR053C	1057	1034	33	37.9027
YBR054W	1015	992	124	148.452
YBR055C	2680	2657	15	6.70465
YBR056W	1486	1463	66	53.5767
YBR056W-A	181	158	4	30.0663
YBR057C	1081	1058	11	12.3476
YBR058C	2326	2303	41	21.143
YBR058C-A	223	200	22	130.638
YBR059C	3307	3284	65	23.5064
YBR060C	1843	1820	12	7.83044
YBR061C	913	890	30	40.032
YBR062C	523	500	18	42.7542
YBR063C	1195	1172	0	0
YBR065C	1075	1052	9	10.1602
YBR066C	643	620	9	17.2396
YBR067C	613	590	212	426.737
YBR068C	1810	1787	165	109.657
YBR069C	1840	1817	109	71.244
YBR070C	694	671	9	15.9293
YBR071W	616	593	34	68.0927
YBR072C-A	142	119	0	0
YBR072W	625	602	293	578.026
YBR073W	2857	2834	7	2.93342
YBR074W	2911	2888	54	22.2061
YBR076W	1045	1022	0	0
YBR077C	469	446	18	47.9307
YBR078W	1270	1247	1628	1550.47
YBR079C	2875	2852	284	118.262
YBR080C	2257	2234	107	56.8823
YBR081C	3979	3956	30	9.0062
YBR082C	427	404	262	770.187
YBR083W	1441	1418	0	0
YBR084C-A	550	527	772.071	1739.9
YBR084W	2908	2885	197	81.0955
YBR085C-A	238	215	90	497.142
YBR085W	904	881	2	2.69607
YBR086C	2821	2798	117	49.6609
YBR087W	1045	1022	21	24.4031
YBR088C	757	734	120	194.161
YBR089C-A	280	257	38.7402	179.021
YBR090C	349	326	6.25982	22.8045
YBR091C	310	287	6	24.8282
YBR092C	1384	1361	155.72	135.883
YBR093C	1384	1361	155.5	135.69
YBR094W	2242	2219	34	18.1969
YBR095C	1273	1250	13	12.3512
YBR096W	673	650	49	89.5281
YBR097W	4345	4322	24	6.59482
YBR098W	2056	2033	5	2.92085
YBR101C	853	830	59	84.421
YBR102C	2242	2219	32	17.1265
YBR103W	1588	1565	18	13.6595
YBR104W	970	947	12	15.049
YBR105C	1069	1046	7	7.94772
YBR106W	547	524	250	566.611
YBR107C	718	695	7	11.9616
YBR108W	2824	2801	29	12.2959
YBR109C	424	401	190	562.711
YBR110W	1330	1307	24	21.8078
YBR111C	676	653	75	136.403
YBR111W-A	271	248	7	33.5215
YBR112C	2881	2858	98.6955	41.0121
YBR114W	2353	2330	13	6.62619
YBR115C	4159	4136	110	31.5856
YBR117C	2026	2003	9	5.33627
YBR118W	1357	1334	11867.7	10565.4
YBR119W	877	854	10	13.9065
YBR120C	469	446	10	26.6282
YBR121C	1984	1961	479	290.091
YBR122C	514	491	17	41.1191
YBR123C	1930	1907	10	6.22767
YBR125C	1162	1139	11	11.4695
YBR126C	1468	1445	348	286.014
YBR126W-A	187	164	64	463.46
YBR127C	1534	1511	781	613.851
YBR128C	1015	992	2	2.39439
YBR129C	967	944	13	16.3549
YBR130C	1258	1235	30	28.849
YBR131W	2095	2072	5	2.86587
YBR132C	1771	1748	28	19.0236
YBR133C	2464	2441	25	12.1632
YBR135W	433	410	21.6797	62.798
YBR136W	7087	7064	11	1.84935
YBR137W	520	497	24	57.3497
YBR138C	1555	1532	14	10.8529
YBR139W	1507	1484	109	87.2306
YBR140C	9259	9236	69	8.87241
YBR141C	994	971	3	3.66926
YBR142W	2302	2279	28	14.5912
YBR143C	1294	1271	288	269.106
YBR145W	1036	1013	9	10.5514
YBR146W	817	794	27	40.385
YBR147W	871	848	4	5.60197
YBR148W	1810	1787	0	0
YBR149W	1015	992	167	199.932
YBR150C	3265	3242	15.9396	5.83903
YBR151W	931	908	36	47.0861
YBR152W	856	833	3	4.27713
YBR153W	715	692	6	10.2973
YBR154C	628	605	69	135.447
YBR155W	1138	1115	27	28.7584
YBR156C	2077	2054	11	6.36017
YBR157C	748	725	0	0
YBR158W	1630	1607	21	15.5196
YBR159W	1024	1001	79	93.728
YBR160W	877	854	30	41.7196
YBR161W	1111	1088	13	14.1903
YBR162C	1348	1325	306	274.272
YBR162W-A	178	155	38	291.158
YBR163W	1738	1715	1	0.692488
YBR164C	532	509	50	116.662
YBR165W	814	791	7	10.5099
YBR166C	1339	1316	23	20.7562
YBR167C	403	380	5	15.6265
YBR168W	1222	1199	5	4.95253
YBR169C	2062	2039	63	36.6944
YBR170C	1723	1700	40	27.9439
YBR171W	601	578	44	90.4068
YBR172C	2203	2180	40	21.7911
YBR173C	427	404	50	146.982
YBR175W	928	905	8	10.4983
YBR176W	919	896	13	17.2311
YBR177C	1336	1313	170	153.766
YBR179C	2548	2525	26	12.2289
YBR180W	1699	1676	0	0
YBR181C	691	668	1186.67	2109.75
YBR182C	1339	1316	0	0
YBR182C-A	175	152	0	0
YBR183W	931	908	12	15.6954
YBR184W	1552	1529	5	3.88364
YBR185C	817	794	15	22.4361
YBR186W	1675	1652	2	1.43779
YBR187W	823	800	77	114.308
YBR188C	403	380	7	21.8772
YBR189W	568	545	1449.41	3158.44
YBR191W	463	440	1009.45	2724.63
YBR192W	1114	1091	19	20.6826
YBR193C	652	629	11	20.7691
YBR194W	352	329	5	18.0489
YBR195C	1249	1226	13	12.593
YBR196C	1645	1622	2076	1520.03
YBR196C-A	130	107	0	0
YBR196C-B	85	62	0	0
YBR197C	634	611	8	15.5498
YBR198C	2377	2354	48	24.2165
YBR199W	1375	1352	57	50.0697
YBR200W	1636	1613	14	10.3079
YBR200W-A	145	122	0	0
YBR201C-A	184	161	2	14.753
YBR201W	616	593	7	14.0191
YBR202W	2518	2495	61.6057	29.3243
YBR203W	2755	2732	14	6.08589
YBR204C	1108	1085	13	14.2295
YBR205W	1195	1172	60	60.7995
YBR207W	1378	1355	47	41.1941
YBR208C	5488	5465	24	5.21552
YBR210W	409	386	4	12.3069
YBR211C	955	932	2	2.54853
YBR212W	1999	1976	52	31.2531
YBR213W	805	782	16	24.2991
YBR214W	1564	1541	38	29.2858
YBR215W	1858	1835	21	13.5913
YBR216C	2005	1982	13	7.78962
YBR217W	541	518	1	2.2927
YBR218C	3523	3500	245.232	83.212
YBR219C	364	341	3.58738	12.4939
YBR220C	1663	1640	16.4126	11.8853
YBR221C	1081	1058	296	332.263
YBR221W-A	85	62	0	0
YBR222C	1612	1589	81	60.5393
YBR223C	1615	1592	3	2.23797
YBR225W	2683	2660	19	8.48298
YBR227C	1543	1520	9	7.03194
YBR228W	895	872	1	1.36195
YBR229C	2845	2822	77	32.4049
YBR230C	385	362	60	196.843
YBR230W-A	181	158	12	90.1988
YBR231C	892	869	12	16.3998
YBR233W	1222	1199	10	9.90506
YBR233W-A	265	242	7	34.3526
YBR234C	1135	1112	134	143.112
YBR235W	3343	3320	12	4.29259
YBR236C	1291	1268	19	17.7955
YBR237W	2530	2507	8	3.78976
YBR238C	2176	2153	12	6.61932
YBR239C	1570	1547	8	6.14152
YBR240C	1333	1310	3	2.71973
YBR241C	1447	1424	14	11.676
YBR242W	697	674	13	22.9066
YBR243C	1327	1304	24	21.858
YBR244W	469	446	43	114.501
YBR245C	3370	3347	87	30.8702
YBR246W	1144	1121	19	20.1291
YBR247C	1432	1409	43	36.2438
YBR248C	1639	1616	60	44.0947
YBR249C	1093	1070	341	378.484
YBR250W	1552	1529	1	0.776728
YBR251W	904	881	24	32.3528
YBR252W	424	401	45	133.274
YBR253W	346	323	5	18.3842
YBR254C	508	485	2	4.89739
YBR255C-A	343	320	2	7.42261
YBR255W	2065	2042	3	1.74479
YBR256C	697	674	31	54.6233
YBR257W	820	797	5	7.45055
YBR258C	409	386	3	9.23019
YBR259W	2047	2024	2	1.17353
YBR260C	1981	1958	26	15.7702
YBR261C	679	656	38	68.7949
YBR262C	301	278	6	25.632
YBR263W	1453	1430	218	181.049
YBR264C	580	557	7	14.9252
YBR265W	943	920	40	51.6355
YBR267W	1162	1139	27	28.1525
YBR268W	298	275	14	60.4605
YBR269C	397	374	28	88.9125
YBR270C	1618	1595	0	0
YBR271W	1240	1217	9	8.78271
YBR272C	1423	1400	15	12.7245
YBR273C	1291	1268	21	19.6687
YBR274W	1564	1541	5	3.8534
YBR275C	5731	5708	24	4.99348
YBR276C	2404	2381	3	1.49637
YBR278W	586	563	9	18.985
YBR279W	1318	1295	50	45.8539
YBR280C	1894	1871	18	11.4255
YBR281C	2617	2594	33	15.1085
YBR282W	421	398	18	53.7113
YBR283C	1453	1430	195	161.948
YBR284W	2374	2351	0	0
YBR285W	415	392	0	0
YBR286W	1594	1571	594	449.042
YBR287W	1264	1241	48	45.9352
YBR288C	1432	1409	31	26.1293
YBR289W	2698	2675	26.1626	11.6154
YBR290W	946	923	18	23.1605
YBR291C	880	857	10	13.8578
YBR293W	1405	1382	1	0.859347
YBR294W	2560	2537	11	5.14931
YBR295W	3631	3608	7	2.30414
YBR296C	1705	1682	4	2.8243
YBR296C-A	100	77	0	0
YBR297W	1387	1364	3	2.61206
YBR298C	1825	1802	0	0
YBR298C-A	202	179	0	0
YBR299W	1735	1712	0.5	0.346851
YBR301W	343	320	0	0
YBR302C	1120	1097	24.7389	26.7825
YCL001W	547	524	55	124.654
YCL001W-A	442	419	0	0
YCL001W-B	235	212	0	0
YCL002C	772	749	5	7.92802
YCL004W	1546	1523	4	3.11915
YCL005W	751	728	5	8.15671
YCL005W-A	202	179	83	550.683
YCL008C	1138	1115	11	11.7164
YCL009C	910	887	240	321.339
YCL010C	760	737	10	16.1142
YCL011C	1264	1241	59	56.4621
YCL012C	385	362	14	45.9299
YCL014W	4891	4868	46	11.2223
YCL016C	1123	1100	8	8.63722
YCL017C	1474	1451	102	83.4851
YCL018W	1078	1055	0	0
YCL019W	5293	5270	0	0
YCL020W	1297	1274	0	0
YCL021W-A	358	335	0	0
YCL024W	3094	3071	8	3.09376
YCL025C	1882	1859	79.161	50.5718
YCL026C-A	562	539	0	0
YCL026C-B	562	539	27	59.491
YCL027W	1519	1496	0	0
YCL028W	1198	1175	120	121.289
YCL029C	1303	1280	16	14.8452
YCL030C	2380	2357	202	101.781
YCL031C	874	851	40	55.8222
YCL032W	1021	998	9	10.71
YCL033C	487	464	23	58.869
YCL034W	1045	1022	61	70.8852
YCL035C	313	290	71	290.761
YCL036W	1681	1658	6	4.29777
YCL037C	1285	1262	278	261.615
YCL038C	1567	1544	9	6.92264
YCL039W	2218	2195	15	8.11583
YCL040W	1483	1460	445.604	362.47
YCL042W	340	317	18.3965	68.921
YCL043C	1549	1526	926	720.664
YCL044C	1234	1211	27	26.4787
YCL045C	2263	2240	151	80.0581
YCL047C	757	734	5	8.09004
YCL048W	1372	1349	0	0
YCL048W-A	220	197	0	0
YCL049C	919	896	4	5.30186
YCL050C	946	923	230	295.939
YCL051W	1732	1709	8	5.55935
YCL052C	1231	1208	18	17.6963
YCL054W	2506	2483	67	32.0461
YCL054W-A	67	44	0	0
YCL055W	988	965	14	17.2297
YCL056C	415	392	3	9.08891
YCL057C-A	274	251	84	397.45
YCL057W	2119	2096	150	84.9917
YCL058C	439	416	7.11111	20.3011
YCL058W-A	322	299	1.88889	7.5026
YCL059C	931	908	27	35.3146
YCL061C	3271	3248	19	6.94727
YCL063W	1252	1229	8	7.73062
YCL064C	1063	1040	593	677.17
YCL066W	508	485	0.5	1.22435
YCL067C	613	590	4.32234	8.70049
YCL068C	763	740	0.708552	1.13715
YCL069W	1357	1334	0	0
YCL073C	1828	1805	0	0
YCR002C	949	926	71	91.0592
YCR003W	532	509	15	34.9985
YCR004C	724	701	184	311.728
YCR005C	1363	1340	164	145.35
YCR007C	700	677	1	1.75424
YCR008W	1792	1769	26	17.4551
YCR009C	778	755	81	127.413
YCR010C	832	809	0	0
YCR011C	3130	3107	91	34.7838
YCR012W	1231	1208	8786	8637.75
YCR014C	1729	1706	1	0.696141
YCR015C	934	911	6	7.82185
YCR016W	853	830	16	22.8938
YCR017C	2842	2819	63	26.5413
YCR018C	646	623	0	0
YCR019W	1072	1049	7	7.925
YCR020C	628	605	1	1.963
YCR020C-A	247	224	13	68.9242
YCR020W-B	217	194	5	30.6087
YCR021C	979	956	103	127.955
YCR023C	1816	1793	9	5.96127
YCR024C	1459	1436	5	4.13516
YCR024C-A	103	80	80.5074	1195.15
YCR024C-B	247	224	1	5.30186
YCR026C	2209	2186	23	12.4955
YCR027C	610	587	5	10.116
YCR028C	1519	1496	12	9.52634
YCR028C-A	388	365	122	396.957
YCR030C	2593	2570	74	34.196
YCR031C	394	371	1431.1	4581.13
YCR032W	6484	6461	12	2.20576
YCR033W	3661	3638	30	9.79343
YCR034W	1024	1001	146	173.219
YCR035C	1165	1142	15	15.5992
YCR036W	982	959	17	21.0527
YCR037C	2752	2729	20	8.70368
YCR038C	1909	1886	3.29145	2.07263
YCR039C	613	590	4.32234	8.70049
YCR040W	508	485	0.5	1.22435
YCR041W	313	290	1	4.09523
YCR042C	4204	4181	40	11.362
YCR043C	364	341	28	97.517
YCR044C	1054	1031	28	32.2534
YCR045C	1456	1433	1	0.828763
YCR046C	490	467	35	89.0077
YCR047C	808	785	21	31.7706
YCR048W	1813	1790	25	16.5868
YCR050C	289	266	0	0
YCR051W	649	626	49	92.9604
YCR052W	1432	1409	45	37.9296
YCR053W	1525	1502	477	377.159
YCR054C	1672	1649	7	5.04143
YCR057C	2752	2729	60	26.111
YCR059C	757	734	7	11.326
YCR060W	316	293	9	36.4797
YCR061W	1876	1853	77	49.3505
YCR063W	454	431	3	8.26648
YCR065W	1675	1652	45	32.3503
YCR066W	1444	1421	10	8.35762
YCR067C	3178	3155	73	27.4789
YCR068W	1543	1520	13	10.1573
YCR069W	937	914	61	79.2611
YCR071C	421	398	15	44.7594
YCR072C	1528	1505	28	22.0952
YCR073C	3976	3953	6	1.80261
YCR073W-A	928	905	50	65.6142
YCR075C	763	740	9	14.444
YCR075W-A	208	185	8	51.3564
YCR076C	733	710	16	26.7632
YCR077C	2371	2348	146	73.8467
YCR079W	1309	1286	8	7.38798
YCR081W	4264	4241	11	3.08036
YCR082W	367	344	17	58.6904
YCR083W	364	341	15	52.2412
YCR084C	2122	2099	147	83.1728
YCR086W	553	530	8	17.9263
YCR087C-A	442	419	31	87.8667
YCR088W	1759	1736	480	328.373
YCR089W	4810	4787	1	0.248092
YCR090C	529	506	14	32.859
YCR091W	2143	2120	8	4.48157
YCR092C	3037	3014	22	8.66874
YCR093W	6307	6284	152	28.7266
YCR094W	1156	1133	16	16.7713
YCR095C	1069	1046	6	6.81234
YCR095W-A	139	116	0	0
YCR096C	340	317	3.35531	12.5704
YCR097W	361	338	5	17.5683
YCR098C	1537	1514	3	2.35327
YCR099C	448	425	0	0
YCR100C	931	908	0	0
YCR101C	529	506	1	2.34707
YCR102C	1087	1064	0	0
YCR104W	355	332	0	0
YCR105W	1066	1043	2	2.27731
YCR106W	2479	2456	3	1.45067
YCR107W	1072	1049	0	0
YCR108C	172	149	0	0
YDL001W	1273	1250	12	11.4011
YDL002C	592	569	16	33.3952
YDL003W	1681	1658	38	27.2192
YDL004W	463	440	85	229.426
YDL005C	1276	1253	25	23.6955
YDL006W	826	803	9	13.3108
YDL007C-A	238	215	0	0
YDL007W	1294	1271	134	125.209
YDL008W	478	455	11	28.7116
YDL009C	304	281	2.24916	9.50583
YDL010W	676	653	15.7508	28.6462
YDL012C	304	281	25	105.66
YDL013W	1840	1817	7	4.5753
YDL014W	964	941	377	475.804
YDL015C	913	890	116	154.791
YDL017W	1504	1481	8	6.41522
YDL018C	658	635	12	22.4432
YDL019C	3832	3809	70	21.8255
YDL020C	1576	1553	29	22.177
YDL021W	916	893	8	10.6393
YDL022C-A	229	206	0	0
YDL022W	1156	1133	392	410.897
YDL024C	1387	1364	3	2.61206
YDL025C	1843	1820	19	12.3982
YDL027C	1243	1220	7	6.8142
YDL028C	2275	2252	18	9.4925
YDL029W	1156	1133	110	115.303
YDL030W	1573	1550	10	7.66205
YDL031W	2968	2945	46	18.5502
YDL033C	1234	1211	3	2.94207
YDL035C	2866	2843	19	7.93694
YDL036C	1369	1346	11	9.70564
YDL037C	967	944	0	0
YDL039C	2077	2054	0	0
YDL040C	2545	2522	118	55.5665
YDL042C	1669	1646	16	11.5443
YDL043C	781	758	14	21.9349
YDL044C	1303	1280	8	7.42261
YDL045C	901	878	18	24.3475
YDL045W-A	268	245	25	121.185
YDL046W	502	479	82	203.308
YDL047W	916	893	43	57.1865
YDL048C	1453	1430	16	13.288
YDL049C	787	764	2	3.10895
YDL051W	808	785	81	122.544
YDL052C	892	869	55	75.1656
YDL053C	538	515	27	62.2634
YDL054C	1441	1418	16	13.4005
YDL055C	1066	1043	1744	1985.81
YDL056W	2482	2459	16	7.72748
YDL057W	967	944	6	7.54841
YDL058W	5353	5330	61	13.5919
YDL059C	697	674	11	19.3825
YDL060W	2347	2324	35	17.8858
YDL061C	151	128	224	2078.33
YDL063C	1843	1820	23	15.0083
YDL064W	454	431	34	93.6867
YDL065C	1009	986	29	34.9299
YDL066W	1267	1244	275	262.536
YDL067C	160	137	46	398.762
YDL069C	670	647	3	5.50673
YDL070W	1897	1874	82	51.9662
YDL072C	592	569	74	154.453
YDL073W	2935	2912	6	2.44701
YDL074C	2083	2060	40	23.0605
YDL075W	322	299	936	3717.76
YDL076C	865	842	15	21.1571
YDL077C	3130	3107	19	7.26254
YDL078C	1012	989	97	116.48
YDL079C	1486	1463	0	0
YDL080C	1810	1787	4	2.65835
YDL081C	301	278	958	4092.58
YDL082W	580	557	719.308	1533.69
YDL083C	412	389	711.153	2171.15
YDL084W	1321	1298	574	525.187
YDL085C-A	187	164	11	79.6573
YDL085W	1618	1595	3	2.23376
YDL086W	802	779	61	92.997
YDL087C	766	743	8	12.7873
YDL088C	1567	1544	22	16.922
YDL089W	1435	1412	9	7.5698
YDL090C	1276	1253	6	5.68691
YDL091C	1348	1325	4	3.58526
YDL092W	421	398	17	50.7274
YDL093W	2212	2189	26	14.106
YDL095W	2434	2411	235	115.757
YDL097C	1285	1262	190	178.801
YDL098C	565	542	6	13.1471
YDL099W	1006	983	34	41.0773
YDL100C	1045	1022	149	173.146
YDL101C	1522	1499	25	19.8068
YDL102W	3274	3251	53	19.3613
YDL103C	1414	1391	86	73.4256
YDL104C	1204	1181	5	5.02802
YDL105W	1189	1166	5	5.0927
YDL106C	1660	1637	16	11.6077
YDL107W	1036	1013	2	2.34475
YDL108W	901	878	7	9.46847
YDL109C	1924	1901	2	1.24947
YDL110C	433	410	40	115.865
YDL111C	778	755	18	28.3141
YDL112W	4291	4268	64	17.8087
YDL113C	1903	1880	8	5.05369
YDL114W	907	884	0	0
YDL115C	1042	1019	13	15.1512
YDL116W	2161	2138	45	24.9966
YDL117W	2638	2615	33	14.9871
YDL119C	904	881	5	6.74017
YDL120W	505	482	12	29.5672
