target_id	length	eff_length	est_counts	tpm
T22C8.7a.1	1690	1667	0	0
F08F8.11.1	352	329	0	0
F41F3.9.1	247	224	0	0
T15B7.11a.1	1042	1019	0	0
T20D4.3b.1	2044	2021	0	0
T24A6.9a.1	1225	1202	1	0.603193
D2021.1a.1	3421	3398	68	14.5093
F10D2.8b.1	1465	1442	1	0.5028
F40F4.6b.1	6634	6611	621.594	68.1711
R03G8.5a.1	1024	1001	0	0
F27E11.2.1	1708	1685	0	0
F17A2.1a.1	1348	1325	0	0
F52D1.3b.1	2455	2432	0	0
D1065.1a.1	1711	1688	0	0
F27B10.1b.1	286	263	0	0
F45C12.17.1	655	632	5	5.73606
R06B9.2b.1	541	518	0	0
F18A12.4a.1	2041	2018	0	0
F45E12.2a.1	2221	2198	27	8.90628
T27C4.2a.1	2710	2687	2	0.539663
R06F6.14.1	253	230	11	34.6757
F22B8.5a.1	964	941	0	0
C33D12.2a.1	2374	2351	11	3.39235
F39E9.27.1	733	710	0	0
F47F6.9a.1	1489	1466	0	0
T24A6.1a.1	256	233	0	0
F54F7.14.1	400	377	0	0
K07C5.13b.1	238	215	0	0
F13E6.3a.1	487	464	1	1.56258
F52D1.2c.1	604	581	1	1.24791
T21B10.5a.1	814	791	29	26.5817
Y39A1A.11a.1	715	692	65	68.1032
F13A2.5a.1	469	446	0	0
K09D9.14.1	841	818	0	0
ZC132.11.1	895	872	0	0
E01G4.1b.1	1873	1850	151	59.1787
Y37B11A.1a.1	2302	2279	0	0
F32D1.9b.1	1537	1514	130	62.2555
F59B1.1b.1	1036	1013	0	0
H43I07.4.1	142	119	0	0
Y39H10A.2b.1	2209	2186	0	0
T01H10.11.1	259	236	0	0
T27C10.9.1	364	341	0	0
T16A1.10.1	151	128	0	0
T16G12.12.1	436	413	1	1.75554
T17A3.13.1	559	536	5	6.76341
Y56A3A.41.1	550	527	0	0
Y75B8A.6a.1	1324	1301	11	6.13022
Y45G5AL.2b.1	1177	1154	0	0
D2063.4a.1	613	590	0	0
H10D18.5b.1	1162	1139	1	0.636556
H43I07.1a.1	808	785	14	12.9306
Y47D7A.19.1	214	191	1	3.79601
M04F3.5a.1	1948	1925	26	9.79271
F36H5.17.1	178	155	4	18.7106
ZK938.11.1	370	347	0	0
T28D9.16.1	808	785	0	0
K04G11.5c.1	1135	1112	3	1.95604
F15A8.6b.1	1738	1715	14	5.91867
Y72A10A.1c.1	709	686	3	3.17072
M02A10.2e.1	1474	1451	1	0.499681
Y56A3A.31b.1	1255	1232	40	23.5402
K05F1.13.1	559	536	0	0
F10E7.8b.1	2917	2894	112	28.0595
F27D9.13.1	1033	1010	0	0
F26A1.19.1	238	215	2	6.74453
F26G1.15.1	268	245	0	0
Y41C4A.32.1	856	833	17	14.7967
F23H12.10.1	178	155	0.000535326	0.00250407
D2085.5k.1	5233	5210	57	7.93227
T05A7.12.1	763	740	0	0
T05A7.13.1	1090	1067	0	0
Y82E9BR.23b.1	778	755	1	0.960315
T04A8.4b.1	703	680	4	4.26493
Y48A6B.13f.1	2878	2855	373	94.7247
T22B11.4c.1	2659	2636	21	5.7761
F10D2.16.1	859	836	0	0
F17C11.17.1	856	833	3	2.61118
W02H5.2.1	1843	1820	27	10.7561
F19G12.9b.1	121	98	0	0
Y55F3BR.6b.1	742	719	32	32.2687
ZK1151.1l.1	15160	15137	92	4.40665
F36H2.3h.1	5332	5309	7	0.955973
W10G11.16b.1	3121	3098	1	0.234034
F43B10.1d.1	3958	3935	2	0.368507
T14B4.19.1	400	377	0	0
ZC410.7.1	733	710	2	2.04236
ZC581.9c.1	2485	2462	4	1.17796
T04C12.33.1	538	515	0	0
T28F4.4b.1	2770	2747	6	1.58363
H05L14.2a.1	4855	4832	118	17.7058
T28F4.8.1	172	149	0	0
Y110A2AR.2f.1	1636	1613	130	58.4345
F42G2.2c.1	1924	1901	9	3.43258
F43E2.3b.1	2128	2105	0	0
Y111B2A.8f.1	2386	2363	104	31.9102
H05L14.3.1	1618	1595	1	0.454569
W03A5.6b.1	1819	1796	44	17.7626
F22F4.9.1	226	203	0	0
T10E9.14a.1	529	506	12	17.1946
ZK105.14.1	664	641	0	0
ZK1010.12.1	373	350	0	0
F10D7.4b.1	550	527	0	0
ZK1193.2a.1	6373	6350	68	7.76418
D2089.8.1	394	371	10	19.5428
F10D7.10.1	550	527	0	0
Y38E10A.33.1	109	86	0	0
Y39A1A.8b.1	712	689	6	6.31382
T21F4.1.1	964	941	74	57.0168
K05F1.6c.1	2557	2534	6	1.71674
K09F6.15.1	1279	1256	0	0
F53G12.18.1	202	179	0	0
F11G11.15.1	238	215	0	0
T05B9.2b.1	724	701	0	0
F56D2.3a.1	844	821	2	1.76623
M01H9.10.1	304	281	0	0
T01A4.9.1	256	233	1	3.11175
F53F10.4b.1	652	629	283	326.209
F28B12.1b.1	505	482	0	0
F54D5.24.1	394	371	0	0
K12B6.2b.1	2299	2276	0	0
F11A6.16.1	100	77	0	0
ZK938.12.1	148	125	0	0
Y54E10A.17b.1	577	554	26	34.027
M03F8.6a.1	667	644	1	1.12583
F36D4.4d.1	1552	1529	0	0
F55C12.19.1	352	329	2	4.40752
E02C12.19.1	538	515	0	0
F10C1.23.1	118	95	0	0
F09G2.1a.1	2965	2942	10	2.46444
T05C12.11b.1	862	839	0	0
F19F10.14.1	292	269	0	0
T19H12.15.1	265	242	5	14.9801
R02F2.10.1	382	359	0	0
EGAP1.5b.1	307	284	0	0
R03H10.11.1	454	431	6	10.0933
Y46C8AL.9.1	1210	1187	0	0
W07A12.4b.1	1567	1544	2	0.939168
K11C4.5e.1	15589	15566	28	1.30419
R02F11.12.1	637	614	0	0
T28C12.15.1	280	257	0	0
K01G12.22.1	304	281	0	0
K05F1.14.1	541	518	0	0
F11D11.22.1	430	407	0	0
F44E7.7a.1	1348	1325	3	1.64159
E02A10.3d.1	832	809	2	1.79243
F21C10.19.1	322	299	0	0
K04A8.21.1	313	290	0	0
W09G10.9.1	58	35	0	0
ZC190.5b.1	925	902	0	0
Y60C6A.3.1	271	248	0	0
ZC262.13.1	241	218	3	9.97758
Y71F9AR.10.1	244	221	0	0
D1007.15a.1	3493	3470	2	0.417889
F13G3.15.1	31	8.69224	0	0
F33D11.17.1	16	2.72013	0	0
F47G4.14.1	34	11.2226	0	0
F45H11.8.1	226	203	6	21.4297
F27D4.12.1	43	20.001	0	0
T24D1.7.1	52	29	0	0
Y44E3A.7.1	22	4.0009	0	0
Y71G12A.5.1	10	2.07315	0	0
Y47D9A.7.1	85	62	0	0
F45H11.11.1	154	131	3	16.6039
T06D10.8.1	178	155	1	4.67766
Y95D11A.5.1	637	614	0	0
W02D3.13a.1	46	23.0001	0	0
ZC328.8b.1	31	8.69224	0	0
Y92H12BL.6.1	43	20.001	0	0
F44E5.17.1	28	6.63024	0	0
F28A10.13.1	166	143	0	0
M176.16.1	13	2.34621	0	0
F52H3.11.1	19	3.2462	0	0
F59A6.13.1	13	2.34621	0	0
T14B4.20.1	19	3.2462	0	0
Y110A2AM.3a.1	697	674	38	40.8775
T05A8.11.1	34	11.2226	0	0
Y46G5A.47.1	10	2.07315	0	0
Y39G8B.13.1	13	2.34621	0	0
K08F8.15.1	10	2.07315	0	0
Y46B2A.4.1	352	329	0	0
T09F3.7.1	133	110	1	6.59125
H38K22.9.1	58	35	0	0
F54D8.10.1	184	161	1	4.50334
R10E9.4.1	22	4.0009	0	0
Y55B1BL.2.1	61	38	0	0
Y54F10AM.15.1	10	2.07315	0	0
Y71H2AL.4.1	16	2.72013	0	0
Y75B8A.63.1	19	3.2462	0	0
Y37D8A.29.1	22	4.0009	0	0
Y62E10A.2.1	217	194	27	100.907
R12B2.13.1	73	50	0	0
T28F3.11.1	13	2.34621	0	0
F48F5.8.1	28	6.63024	0	0
Y71H2AL.2.1	244	221	0	0
Y50D4C.12.1	22	4.0009	0	0
T04H1.13.1	10	2.07315	0	0
K01D12.20.1	28	6.63024	0	0
T06E8.8.1	22	4.0009	0	0
ZK856.19.1	31	8.69224	0	0
Y32F6B.9.1	40	17.0085	0	0
F52E1.9b.1	526	503	5	7.20713
ZK617.26.1	19	3.2462	0	0
F55C5.17.1	19	3.2462	0	0
K11D12.14.1	31	8.69224	0	0
F01E11.20.1	10	2.07315	0	0
F20B6.10a.1	52	29	0	0
F52G3.7.1	10	2.07315	0	0
F55A4.13.1	10	2.07315	0	0
F08C6.18.1	19	3.2462	0	0
F08B12.11.1	10	2.07315	0	0
H40L08.8.1	13	2.34621	0	0
T04C10.11.1	142	119	7	42.6493
M02E1.4.1	334	311	1	2.33131
T19D2.13b.1	40	17.0085	0	0
T22B7.22.1	37	14.0517	0	0
Y34B4A.8c.1	2110	2087	29	10.0748
H03A11.13.1	13	2.34621	0	0
ZK377.15.1	10	2.07315	0	0
T23F2.13.1	265	242	0	0
T03G6.7.1	10	2.07315	0	0
Y48E1B.17.1	406	383	5	9.46524
F53G2.12a.1	253	230	40	126.093
Y55F3C.17.1	9937	9914	0	0
Y71H2AM.29.1	253	230	0	0
T12C9.3a.1	4540	4517	0	0
D1014.13.1	244	221	0	0
Y41D4B.6b.1	1243	1220	0	0
ZK994.6b.1	454	431	0	0
F56B6.5d.1	1291	1268	1	0.571796
F07E5.13.1	898	875	3	2.48584
Y49F6A.12.1	133	110	0	0
R02E12.12.1	664	641	0	0
Y111B2A.19a.1	1519	1496	63	30.533
F46H5.11.1	1078	1055	0	0
F58A6.10b.1	1033	1010	0	0
Y49F6B.20.1	442	419	0	0
R186.5b.1	1483	1460	0	0
Y49F6B.6b.1	223	200	0	0
Y49F6A.11.1	460	437	2	3.31825
F38B7.17.1	94	71	0	0
M151.10.1	424	401	0	0
E02H4.2a.1	1867	1844	0	0
Y59A8A.8.1	88	65	0	0
M163.22.1	256	233	0	0
F57F10.1e.1	3112	3089	3	0.704148
Y49F6B.19.1	301	278	0	0
F43D2.7b.1	373	350	0	0
T02C5.5p.1	6496	6473	1	0.112009
F10D7.11.1	685	662	0	0
F20D6.15.1	592	569	0	0
Y61B8B.3.1	124	101	0	0
ZK177.12.1	91	68	0	0
F53E4.1d.1	1279	1256	80	46.1807
F22A3.3b.1	1624	1601	0	0
M163.21.1	214	191	0	0
Y55F3BR.10.1	373	350	0	0
Y55F3BR.11.1	358	335	0	0
Y38F2AR.12a.1	3754	3731	42	8.16177
D1007.13b.1	724	701	0	0
D1007.19.1	280	257	0	0
Y10G11A.2b.1	370	347	3	6.26834
F13H10.9.1	562	539	1	1.34515
F07C6.6.1	283	260	0	0
F55B11.7a.1	934	911	0	0
T21D12.14.1	313	290	0	0
Y116A8C.49.1	280	257	0	0
Y48G1A.6a.1	1675	1652	24	10.5332
R01H2.7.1	628	605	3	3.59523
R01H2.8.1	355	332	0	0
F22B3.10a.1	883	860	0	0
H01G02.4.1	421	398	0	0
Y41E3.22a.1	325	302	0	0
Y51H4A.32.1	220	197	0	0
T28C6.10.1	235	212	0	0
K07F5.17.1	397	374	0	0
Y110A7A.21.1	487	464	2	3.12516
Y4C6A.2d.1	3007	2984	0	0
F13E9.14.1	649	626	0	0
F13E9.15.1	313	290	3	7.50039
F13E9.16.1	166	143	0	0
K10D11.7a.1	436	413	0	0
Y47G6A.17.1	5191	5168	0	0
ZK686.6.1	901	878	0	0
H01M10.3.1	400	377	140	269.245
Y41D4B.24.1	1207	1184	0	0
Y41D4B.27.1	1078	1055	1	0.687239
Y73B6BL.47.1	499	476	0	0
T07A9.15.1	184	161	14	63.0467
H29C22.1.1	418	395	82	150.514
Y26D4A.17a.1	307	284	0	0
F54H12.8.1	1693	1670	1	0.434154
K10C2.8.1	616	593	14	17.1172
F46G11.6.1	463	440	0	0
F59C12.4.1	130	107	0	0
C02F12.10a.1	439	416	0	0
F07G6.10.1	301	278	19	49.5529
F18E3.12.1	250	227	0	0
F18E3.13.1	250	227	9	28.746
ZK180.7.1	502	479	0	0
ZK742.6.1	145	122	0	0
W02B12.13a.1	769	746	0	0
F46C3.6.1	136	113	0	0
F54F7.9.1	655	632	4	4.58884
F09A5.9.1	379	356	13	26.4761
Y49E10.29.1	1660	1637	38	16.8304
Y27F2A.10.1	745	722	0	0
Y27F2A.11.1	964	941	0	0
ZC250.5.1	595	572	0	0
ZC250.4.1	292	269	9	24.2578
R07C3.7.1	1204	1181	6	3.68351
R07C3.15.1	1231	1208	0	0
C52D10.12.1	2416	2393	11	3.33281
C42C1.15.1	919	896	54	43.6965
C42C1.5.1	1078	1055	46	31.613
K09E10.1a.1	2059	2036	2.70805	0.96436
K09E10.2a.1	2068	2045	0.291951	0.103509
T06A10.3a.1	490	467	27	41.9187
T06A10.4a.1	724	701	172	177.898
K08E4.8.1	913	890	0	0
T14C1.3.1	1144	1121	0	0
F23D12.10a.1	1639	1616	0	0
cTel54X.1.1	1012	989	3	2.1993
F38A1.11.1	880	857	0	0
F38A1.5.1	1381	1358	11	5.87291
F38A1.6.1	364	341	0	0
F38A1.4.1	1447	1424	0	0
F38A1.7.1	1399	1376	0	0
F38A1.15.1	940	917	0	0
F38A1.9.1	469	446	0	0
F38A1.10.1	808	785	1	0.923615
F38A1.14.1	1375	1352	0	0
F38A1.13.1	292	269	0	0
F38A1.1.1	1468	1445	4	2.00702
T08D2.1.1	484	461	0	0
T08D2.4.1	268	245	0	0
T08D2.5.1	958	935	0	0
T08D2.6.1	190	167	0	0
T08D2.7.1	1390	1367	0	0
T08D2.8.1	1147	1124	0	0
ZC47.6.1	898	875	4	3.31446
ZC47.5.1	901	878	4	3.30313
ZC47.3.1	895	872	1	0.831465
ZC47.4.1	898	875	1	0.828614
ZC47.14.1	889	866	4	3.3489
ZC47.13a.1	916	893	0	0
Y37F4.6.1	1534	1511	4	1.91936
Y43F8C.23.1	538	515	0	0
ZC449.6.1	1060	1037	0	0
ZC449.7.1	550	527	0	0
R11D1.12a.1	205	182	1	3.98372
F14D7.12.1	235	212	1	3.41999
T10G3.8.1	607	584	2	2.48301
D1086.17.1	661	638	1	1.13642
F11D11.14.1	835	812	0	0
F11D11.12.1	175	152	0	0
F28B1.9.1	1054	1031	0	0
T05E12.8.1	196	173	0	0
M01B2.12.1	916	893	0	0
W06G6.15.1	769	746	0	0
T03E6.9.1	997	974	0	0
Y34D9A.8b.1	517	494	2	2.93537
M01D7.9.1	229	206	0	0
Y71F9AR.2.1	715	692	0	0
Y71F9AR.4.1	328	305	13	30.9032
T21G5.6.1	253	230	8	25.2187
R09B5.13.1	136	113	0	0
K12C11.5.1	430	407	0	0
K12C11.6.1	379	356	5	10.1831
K12C11.7a.1	481	458	2	3.1661
T12E12.6.1	1906	1883	0	0
Y47G6A.33.1	319	296	100	244.945
Y54G2A.12.1	805	782	22.6677	21.0166
Y54G2A.52.1	274	251	5	14.443
Y71F9AM.8.1	235	212	1	3.41999
F26D11.6.1	481	458	0	0
F26D11.13.1	793	770	0	0
F26D11.12.1	367	344	3	6.323
ZK813.7.1	364	341	561	1192.8
F09F9.1.1	433	410	5	8.84192
F09F9.5.1	640	617	0	0
T28A11.2.1	583	560	47	60.8514
Y37H9A.5.1	133	110	0	0
Y75B12B.13.1	202	179	0	0
Y39B6A.3b.1	376	353	16	32.8629
ZK675.3a.1	1198	1175	0	0
M110.5b.1	1459	1436	461	232.759
T07D4.5.1	409	386	27	50.7151
T11B7.3a.1	874	851	14	11.9278
F54D5.1a.1	1261	1238	4	2.34261
F32D8.7b.1	1123	1100	0	0
F37D6.2c.1	1735	1712	87	36.8448
F43G9.2a.1	610	587	7	8.6461
F30F8.5b.1	796	773	2	1.87591
D1086.18.1	526	503	1	1.44143
D1086.19.1	334	311	0	0
F02E9.4b.1	4504	4481	170	27.5064
T02E1.5b.1	910	887	67	54.7661
T05F1.1b.1	1672	1649	297	130.586
T26F2.3.1	931	908	8	6.388
ZC334.12.1	94	71	0	0
K10H10.12.1	403	380	0	0
M04C9.1a.1	652	629	1	1.15268
F11A5.5b.1	1081	1058	0	0
M01E5.3c.1	1663	1640	115	50.841
Y22F5A.3b.1	685	662	2	2.19045
Y43F8B.15.1	973	950	0	0
Y54G11A.10a.1	610	587	7	8.6461
Y60A3A.19b.1	748	725	83	83.0043
Y95D11A.3.1	778	755	14	13.4444
Y37H2A.14.1	526	503	8	11.5314
Y37H2A.13.1	412	389	7	13.0469
Y105E8A.23b.1	3451	3428	33	6.97965
Y59A8B.26a.1	757	734	0	0
T19H5.7.1	187	164	11	48.6306
F27E5.7.1	388	365	3	5.95921
ZK809.8b.1	175	152	35	166.949
F38B7.2b.1	667	644	1	1.12583
D1081.7.1	2548	2525	276	79.2516
F15B9.10a.1	1102	1079	35	23.5184
F17B5.8.1	364	341	3	6.37863
F30A10.14.1	283	260	20	55.7721
F36A2.1d.1	1975	1952	69	25.6289
F02E9.10c.1	1348	1325	104	56.9086
F59A1.11b.1	946	923	0	0
R13H4.2a.1	658	635	98	111.896
ZK228.4b.1	910	887	21	17.1655
F08A8.5.1	1189	1166	0	0
F08A8.8.1	649	626	2	2.31641
F49E2.2c.1	1711	1688	32	13.7448
T07A5.7.1	1243	1220	0	0
F14F3.5.1	82	59	0	0
M153.5.1	682	659	0	0
F40F11.2.1	4804	4781	18	2.7297
F53F4.17.1	178	155	0	0
Y34B4A.2.1	1000	977	5	3.71053
F56F4.1.1	412	389	0	0
F56F4.8.1	1003	980	17	12.5772
T23B12.8b.1	358	335	6	12.9857
F49D11.10.1	2164	2141	48	16.2549
F33H12.7.1	439	416	1	1.74288
K05F6.4.1	1153	1130	19	12.1909
K05F6.12.1	1000	977	1	0.742106
F56H1.7.1	469	446	59	95.913
Y37D8A.9b.1	994	971	167	124.697
Y47D3A.17c.1	2509	2486	24	6.99956
Y56A3A.7b.1	1693	1670	38	16.4979
C42C1.13b.1	601	578	11	13.7983
F26G1.11.1	592	569	0	0
F28B12.6.1	433	410	0	0
T02C5.3b.1	1756	1733	67	28.0309
T07A5.6c.1	511	488	15	22.286
T21C12.4b.1	676	653	0	0
W02B12.15b.1	385	362	116	232.332
R11D1.13.1	268	245	1	2.95934
D1081.10.1	820	797	1	0.909708
K03A11.6.1	754	731	0	0
F14D7.14.1	322	299	0	0
F57B1.9a.1	1054	1031	6	4.21942
ZK662.6.1	574	551	0	0
T03F6.9.1	397	374	0	0
ZK1037.13.1	856	833	0	0
F54F12.2a.1	763	740	2	1.95956
T05E12.9.1	907	884	0	0
F14H3.14.1	124	101	0	0
F10A3.17.1	748	725	36	36.0019
F11A5.17.1	574	551	0	0
Y94H6A.7.1	475	452	7	11.2285
Y94H6A.12a.1	343	320	9	20.3917
D1081.11.1	553	530	0	0
F32H2.12.1	742	719	0	0
ZK39.10.1	526	503	0	0
Y69H2.15.1	1351	1328	0	0
Y49F6B.9a.1	1249	1226	16	9.46215
F32A6.2.1	1897	1874	0	0
F56F4.2.1	439	416	0	0
F56F4.9.1	325	302	0	0
T19B10.12.1	157	134	0	0
T19C4.5a.1	1063	1040	3	2.09145
Y51A2B.9.1	289	266	0	0
Y94A7B.11.1	190	167	0	0
F20E11.17.1	196	173	1.45716	6.10693
F46B3.18.1	250	227	0	0
F49H6.15.1	232	209	0	0
T04C12.9.1	373	350	0	0
Y70C5A.3.1	2131	2108	1	0.343946
Y34F4.1b.1	577	554	8	10.4699
ZK84.4.1	199	176	0	0
T25D10.2b.1	949	926	1	0.782978
T20B5.3b.1	2599	2576	22	6.19209
D2024.4b.1	913	890	0	0
R03G5.5a.1	574	551	11	14.4744
F41D9.2b.1	499	476	14	21.3246
F16F9.3.1	523	500	2	2.90015
F28F9.3.1	256	233	2	6.2235
W02C12.2b.1	598	575	2	2.52187
ZK856.16.1	241	218	12	39.9103
W01A8.1c.1	1237	1214	690	412.089
F32D8.15.1	484	461	0	0
F23B12.4a.1	1093	1070	13	8.80887
R11G10.4.1	145	122	0	0
R02D5.8.1	739	716	8	8.10098
C53A5.17.1	1405	1382	38	19.9359
