target_id	length	eff_length	est_counts	tpm
YBR078W	1270	1247	2653	1381.53
YBR079C	2875	2852	634	144.354
YBR080C	2257	2234	202	58.716
YBR081C	3979	3956	54	8.86392
YBR082C	427	404	411	660.616
YBR083W	1441	1418	3	1.37383
YBR084C-A	550	527	1521.62	1874.92
YBR084W	2908	2885	333	74.9526
YBR085C-A	238	215	106	320.152
YBR085W	904	881	6	4.42246
YBR086C	2821	2798	262	60.8054
YBR087W	1045	1022	37	23.5093
YBR088C	757	734	201	177.823
YBR089C-A	280	257	70.3447	177.741
YBR090C	349	326	14.6553	29.1922
YBR091C	310	287	12	27.1511
YBR092C	1384	1361	296.388	141.414
YBR093C	1384	1361	427.112	203.785
YBR094W	2242	2219	68	19.8994
YBR095C	1273	1250	17	8.83135
YBR096W	673	650	94	93.9081
YBR097W	4345	4322	26	3.9064
YBR098W	2056	2033	9	2.87471
YBR101C	853	830	90	70.413
YBR102C	2242	2219	48	14.0466
YBR103W	1588	1565	32	13.2777
YBR104W	970	947	27	18.5141
YBR105C	1069	1046	24	14.8994
YBR106W	547	524	462	572.531
YBR107C	718	695	6	5.60602
YBR108W	2824	2801	51	11.8235
YBR109C	424	401	317	513.338
YBR110W	1330	1307	26	12.9177
YBR111C	676	653	170	169.053
YBR111W-A	271	248	15	39.2761
YBR112C	2881	2858	174.329	39.6091
YBR114W	2353	2330	19	5.29525
YBR115C	4159	4136	216	33.9126
YBR117C	2026	2003	5	1.62098
YBR118W	1357	1334	22930.3	11162
YBR119W	877	854	14	10.6453
YBR120C	469	446	23	33.4874
YBR121C	1984	1961	921	304.979
YBR122C	514	491	27	35.7084
YBR123C	1930	1907	37	12.5991
YBR125C	1162	1139	24	13.6828
YBR126C	1468	1445	611	274.575
YBR126W-A	187	164	118	467.226
YBR127C	1534	1511	1462	628.306
YBR128C	1015	992	3	1.9638
YBR129C	967	944	15	10.3183
YBR130C	1258	1235	75	39.4351
YBR131W	2095	2072	12	3.7608
YBR132C	1771	1748	40	14.8596
YBR133C	2464	2441	34	9.04481
YBR135W	433	410	49.3523	78.1649
YBR136W	7087	7064	20	1.83852
YBR137W	520	497	47	61.4087
YBR138C	1555	1532	19	8.05347
YBR139W	1507	1484	159	69.5747
YBR140C	9259	9236	108	7.59326
YBR141C	994	971	10	6.68758
YBR142W	2302	2279	70	19.9454
YBR143C	1294	1271	589	300.925
YBR145W	1036	1013	17	10.8975
YBR146W	817	794	52	42.5276
YBR147W	871	848	1	0.76576
YBR148W	1810	1787	1	0.363382
YBR149W	1015	992	298	195.071
YBR150C	3265	3242	12.2621	2.45607
YBR151W	931	908	50	35.7579
YBR152W	856	833	8	6.23639
YBR153W	715	692	6	5.63033
YBR154C	628	605	157	168.513
YBR155W	1138	1115	47	27.3723
YBR156C	2077	2054	14	4.42605
YBR157C	748	725	0	0
YBR158W	1630	1607	33	13.3348
YBR159W	1024	1001	162	105.092
YBR160W	877	854	65	49.4247
YBR161W	1111	1088	32	19.0989
YBR162C	1348	1325	551	270.038
YBR162W-A	178	155	54	226.23
YBR163W	1738	1715	7	2.65047
YBR164C	532	509	91	116.095
YBR165W	814	791	18	14.7769
YBR166C	1339	1316	57	28.126
YBR167C	403	380	6	10.2531
YBR168W	1222	1199	7	3.79112
YBR169C	2062	2039	99	31.5287
YBR170C	1723	1700	88	33.6142
YBR171W	601	578	60	67.4081
YBR172C	2203	2180	87	25.915
YBR173C	427	404	88	141.446
YBR175W	928	905	13	9.32788
YBR176W	919	896	30	21.7421
YBR177C	1336	1313	307	151.832
YBR179C	2548	2525	57	14.6589
YBR180W	1699	1676	1	0.387449
YBR181C	691	668	2392.4	2325.66
YBR182C	1339	1316	0	0
YBR182C-A	175	152	0	0
YBR183W	931	908	12	8.58191
YBR184W	1552	1529	7	2.97289
YBR185C	817	794	35	28.6244
YBR186W	1675	1652	3	1.17923
YBR187W	823	800	113	91.7227
YBR188C	403	380	1	1.70885
YBR189W	568	545	3209.41	3823.99
YBR191W	463	440	2020.12	2981.35
YBR192W	1114	1091	30	17.856
YBR193C	652	629	15	15.4856
YBR194W	352	329	6	11.8425
YBR195C	1249	1226	20	10.5932
YBR196C	1645	1622	4021	1609.8
YBR196C-A	130	107	0	0
YBR196C-B	85	62	0	0
YBR197C	634	611	9	9.5651
YBR198C	2377	2354	79	21.7926
YBR199W	1375	1352	94	45.1481
YBR200W	1636	1613	27	10.8697
YBR200W-A	145	122	0	0
YBR201C-A	184	161	1	4.03332
YBR201W	616	593	6	6.5703
YBR202W	2518	2495	100	26.0266
YBR203W	2755	2732	16	3.80301
YBR204C	1108	1085	35	20.9472
YBR205W	1195	1172	126	69.8122
YBR207W	1378	1355	63	30.1918
YBR208C	5488	5465	17	2.01998
YBR210W	409	386	14	23.5521
YBR211C	955	932	14	9.7544
YBR212W	1999	1976	81	26.6187
YBR213W	805	782	31	25.7421
YBR214W	1564	1541	56	23.5979
YBR215W	1858	1835	30	10.6163
YBR216C	2005	1982	34	11.1394
YBR217W	541	518	2	2.5072
YBR218C	3523	3500	486.751	90.3081
YBR219C	364	341	0	0
YBR220C	1663	1640	38	15.0462
YBR221C	1081	1058	572	351.074
YBR221W-A	85	62	0	0
YBR222C	1612	1589	126	51.4914
YBR223C	1615	1592	14	5.71049
YBR225W	2683	2660	27	6.59129
YBR227C	1543	1520	22	9.39869
YBR228W	895	872	9	6.70215
YBR229C	2845	2822	106	24.3914
YBR230C	385	362	86	154.269
YBR230W-A	181	158	15	61.6485
YBR231C	892	869	17	12.7033
YBR233W	1222	1199	19	10.2902
YBR233W-A	265	242	9	24.1499
YBR234C	1135	1112	201	117.376
YBR235W	3343	3320	29	5.67216
YBR236C	1291	1268	38	19.4604
YBR237W	2530	2507	15	3.88531
YBR238C	2176	2153	32	9.65149
YBR239C	1570	1547	11	4.61733
YBR240C	1333	1310	1	0.495698
YBR241C	1447	1424	25	11.4004
YBR242W	697	674	30	28.9035
YBR243C	1327	1304	64	31.8706
YBR244W	469	446	94	136.862
YBR245C	3370	3347	169	32.7883
YBR246W	1144	1121	30	17.3782
YBR247C	1432	1409	78	35.9478
YBR248C	1639	1616	121	48.622
YBR249C	1093	1070	615	373.233
YBR250W	1552	1529	1	0.424699
YBR251W	904	881	33	24.3235
YBR252W	424	401	103	166.794
YBR253W	346	323	15	30.1562
YBR254C	508	485	14	18.7445
YBR255C-A	343	320	8	16.2341
YBR255W	2065	2042	9	2.86204
YBR256C	697	674	57	54.9166
YBR257W	820	797	19	15.4805
YBR258C	409	386	13	21.8698
YBR259W	2047	2024	3	0.962496
YBR260C	1981	1958	46	15.2557
YBR261C	679	656	67	66.3223
YBR262C	301	278	13	30.366
YBR263W	1453	1430	355	161.206
YBR264C	580	557	21	24.4823
YBR265W	943	920	52	36.7032
YBR267W	1162	1139	50	28.5059
YBR268W	298	275	25	59.0331
YBR269C	397	374	57	98.9673
YBR270C	1618	1595	1	0.407125
YBR271W	1240	1217	22	11.7387
YBR272C	1423	1400	34	15.7703
YBR273C	1291	1268	41	20.9968
YBR274W	1564	1541	15	6.32087
YBR275C	5731	5708	44	5.00561
YBR276C	2404	2381	11	3
YBR278W	586	563	13	14.9942
YBR279W	1318	1295	71	35.6022
YBR280C	1894	1871	12	4.16482
YBR281C	2617	2594	59	14.7697
YBR282W	421	398	28	45.6839
YBR283C	1453	1430	367	166.655
YBR284W	2374	2351	1	0.276208
YBR285W	415	392	3	4.96962
YBR286W	1594	1571	987	407.971
YBR287W	1264	1241	77	40.2909
YBR288C	1432	1409	61	28.113
YBR289W	2698	2675	46.7757	11.3549
YBR290W	946	923	32	22.5132
YBR291C	880	857	12	9.09262
YBR293W	1405	1382	1	0.469873
YBR294W	2560	2537	12	3.07149
YBR295W	3631	3608	6	1.07987
YBR296C	1705	1682	1	0.386067
YBR296C-A	100	77	0	0
YBR297W	1387	1364	3	1.42822
YBR298C	1825	1802	0	0
YBR298C-A	202	179	0	0
YBR299W	1735	1712	0	0
YBR301W	343	320	0	0
YBR302C	1120	1097	41.907	24.8067
YCL001W	547	524	70	86.7471
YCL001W-A	442	419	0	0
YCL001W-B	235	212	0	0
YCL002C	772	749	2	1.73395
YCL004W	1546	1523	3	1.27912
YCL005W	751	728	16	14.2717
YCL005W-A	202	179	124	449.839
YCL008C	1138	1115	29	16.8893
YCL009C	910	887	417	305.282
YCL010C	760	737	17	14.9786
YCL011C	1264	1241	145	75.8725
YCL012C	385	362	13	23.3197
YCL014W	4891	4868	57	7.60348
YCL016C	1123	1100	23	13.5776
YCL017C	1474	1451	152	68.0244
YCL018W	1078	1055	0	0
YCL019W	5293	5270	7.55567e-07	9.31003e-08
YCL020W	1297	1274	21.7621	11.0922
YCL021W-A	358	335	0	0
YCL024W	3094	3071	14	2.96031
YCL025C	1882	1859	107.665	37.6084
YCL026C-A	562	539	0	0
YCL026C-B	562	539	34	40.9618
YCL027W	1519	1496	1	0.434067
YCL028W	1198	1175	250	138.163
YCL029C	1303	1280	19	9.639
YCL030C	2380	2357	372	102.488
YCL031C	874	851	68	51.8881
YCL032W	1021	998	17	11.0613
YCL033C	487	464	41	57.3792
YCL034W	1045	1022	81	51.4662
YCL035C	313	290	110	246.311
YCL036W	1681	1658	12	4.69986
YCL037C	1285	1262	547	281.46
YCL038C	1567	1544	17	7.14974
YCL039W	2218	2195	26	7.69179
YCL040W	1483	1460	665.484	295.987
YCL042W	340	317	39.5164	80.948
YCL043C	1549	1526	1572	668.939
YCL044C	1234	1211	32	17.1591
YCL045C	2263	2240	301	87.2583
YCL047C	757	734	14	12.3857
YCL048W	1372	1349	1	0.481367
YCL048W-A	220	197	1	3.29627
YCL049C	919	896	14	10.1463
YCL050C	946	923	382	268.751
YCL051W	1732	1709	34	12.9189
YCL052C	1231	1208	26	13.9764
YCL054W	2506	2483	118	30.8598
YCL054W-A	67	44	0	0
YCL055W	988	965	15	10.0937
YCL056C	415	392	6	9.93925
YCL057C-A	274	251	131	338.911
YCL057W	2119	2096	253	78.3822
YCL058C	439	416	7.11111	11.1002
YCL058W-A	322	299	2.88889	6.27405
YCL059C	931	908	75	53.6369
YCL061C	3271	3248	31	6.19775
YCL063W	1252	1229	17	8.98226
YCL064C	1063	1040	1017	635.003
YCL066W	508	485	2.5	3.34724
YCL067C	613	590	9	9.90556
YCL068C	763	740	0	0
YCL069W	1357	1334	1	0.48678
YCL073C	1828	1805	1	0.359759
YCR002C	949	926	117	82.0471
YCR003W	532	509	32	40.8245
YCR004C	724	701	307	284.386
YCR005C	1363	1340	122	59.1212
YCR007C	700	677	3	2.87754
YCR008W	1792	1769	48	17.6198
YCR009C	778	755	102	87.7287
YCR010C	832	809	0	0
YCR011C	3130	3107	155	32.3951
YCR012W	1231	1208	16421	8827.16
YCR014C	1729	1706	0	0
YCR015C	934	911	6	4.27682
YCR016W	853	830	32	25.0357
YCR017C	2842	2819	102	23.496
YCR018C	646	623	0	0
YCR019W	1072	1049	9	5.57129
YCR020C	628	605	0	0
YCR020C-A	247	224	15	43.4842
YCR020W-B	217	194	7	23.4307
YCR021C	979	956	54	36.6796
YCR023C	1816	1793	22	7.96766
YCR024C	1459	1436	17	7.68746
YCR024C-A	103	80	189.484	1538.05
YCR024C-B	247	224	0	0
YCR026C	2209	2186	38	11.2881
YCR027C	610	587	10	11.0624
YCR028C	1519	1496	28	12.1539
YCR028C-A	388	365	210	373.607
YCR030C	2593	2570	95	24.0037
YCR031C	394	371	2486.19	4351.6
YCR032W	6484	6461	18	1.80909
YCR033W	3661	3638	62	11.0667
YCR034W	1024	1001	225	145.961
YCR035C	1165	1142	58	32.98
YCR036W	982	959	38	25.7308
YCR037C	2752	2729	33	7.85233
YCR038C	1909	1886	5	1.72154
YCR039C	613	590	9	9.90556
YCR040W	508	485	2.5	3.34724
YCR041W	313	290	0	0
YCR042C	4204	4181	65	10.0954
YCR043C	364	341	52	99.0233
YCR044C	1054	1031	44	27.7129
YCR045C	1456	1433	3	1.35945
YCR046C	490	467	44	61.1821
YCR047C	808	785	51	42.188
YCR048W	1813	1790	42.2835	15.3393
YCR050C	289	266	0.716536	1.74922
YCR051W	649	626	60	62.2394
YCR052W	1432	1409	71	32.7217
YCR053W	1525	1502	978	422.822
YCR054C	1672	1649	23	9.05723
YCR057C	2752	2729	111	26.4124
YCR059C	757	734	24	21.2326
YCR060W	316	293	19	42.1089
YCR061W	1876	1853	88	30.8387
YCR063W	454	431	7	10.5465
YCR065W	1675	1652	81	31.8393
YCR066W	1444	1421	7	3.19884
YCR067C	3178	3155	114	23.4636
YCR068W	1543	1520	25	10.6803
YCR069W	937	914	74	52.5744
YCR071C	421	398	26	42.4208
YCR072C	1528	1505	71	30.6345
YCR073C	3976	3953	0	0
YCR073W-A	928	905	65	46.6394
YCR075C	763	740	10	8.77519
YCR075W-A	208	185	22	77.2217
YCR076C	733	710	18	16.4628
YCR077C	2371	2348	220	60.8433
YCR079W	1309	1286	9	4.54454
YCR081W	4264	4241	41	6.27775
YCR082W	367	344	31	58.5183
YCR083W	364	341	23	43.7988
YCR084C	2122	2099	271	83.8388
YCR086W	553	530	25	30.6304
YCR087C-A	442	419	42	65.0914
YCR088W	1759	1736	746	279.047
YCR089W	4810	4787	0	0
YCR090C	529	506	45	57.7498
YCR091W	2143	2120	12	3.67565
YCR092C	3037	3014	30	6.46348
YCR093W	6307	6284	292	30.1742
YCR094W	1156	1133	36	20.6329
YCR095C	1069	1046	18	11.1745
YCR095W-A	139	116	0	0
YCR096C	340	317	0	0
YCR097W	361	338	13	24.9755
YCR098C	1537	1514	0	0
YCR099C	448	425	0	0
YCR100C	931	908	0	0
YCR101C	529	506	0	0
YCR102C	1087	1064	0	0
YCR104W	355	332	0	0
YCR105W	1066	1043	3	1.86778
YCR106W	2479	2456	9	2.37959
YCR107W	1072	1049	0	0
YCR108C	172	149	0	0
YDL001W	1273	1250	22	11.4288
YDL002C	592	569	15	17.1186
YDL003W	1681	1658	63	24.6743
YDL004W	463	440	150	221.374
YDL005C	1276	1253	32	16.5839
YDL006W	826	803	23	18.5995
YDL007C-A	238	215	0	0
YDL007W	1294	1271	283	144.587
YDL008W	478	455	16	22.8348
YDL009C	304	281	2.82511	6.52856
YDL010W	676	653	41.1749	40.9456
YDL012C	304	281	41	94.7471
YDL013W	1840	1817	20	7.14765
YDL014W	964	941	757	522.39
YDL015C	913	890	271	197.728
YDL017W	1504	1481	19	8.3308
YDL018C	658	635	20	20.4524
YDL019C	3832	3809	121	20.6283
YDL020C	1576	1553	72	30.1057
YDL021W	916	893	17	12.3619
YDL022C-A	229	206	0	0
YDL022W	1156	1133	613	351.333
YDL024C	1387	1364	0	0
YDL025C	1843	1820	29	10.347
YDL027C	1243	1220	11	5.85492
YDL028C	2275	2252	21	6.05535
YDL029W	1156	1133	224	128.383
YDL030W	1573	1550	18	7.541
YDL031W	2968	2945	129	28.4441
YDL033C	1234	1211	8	4.28977
YDL035C	2866	2843	31	7.08065
YDL036C	1369	1346	8	3.85952
YDL037C	967	944	0	0
YDL039C	2077	2054	2	0.632292
YDL040C	2545	2522	260	66.9448
YDL042C	1669	1646	30	11.8353
YDL043C	781	758	22	18.847
YDL044C	1303	1280	14	7.10242
YDL045C	901	878	22	16.2711
YDL045W-A	268	245	37	98.0673
YDL046W	502	479	126	170.814
YDL047W	916	893	76	55.265
YDL048C	1453	1430	22	9.99022
YDL049C	787	764	8	6.79963
YDL051W	808	785	171	141.454
YDL052C	892	869	100	74.7255
YDL053C	538	515	61	76.915
YDL054C	1441	1418	22	10.0748
YDL055C	1066	1043	2928	1822.95
YDL056W	2482	2459	41	10.8271
YDL057W	967	944	10	6.87886
YDL058W	5353	5330	135	16.4473
YDL059C	697	674	35	33.7207
YDL060W	2347	2324	84	23.471
YDL061C	151	128	442.685	2245.81
YDL063C	1843	1820	50	17.8397
YDL064W	454	431	69	103.959
YDL065C	1009	986	38	25.0262
YDL066W	1267	1244	491	256.301
YDL067C	160	137	85	402.89
YDL069C	670	647	4	4.01462
YDL070W	1897	1874	101	34.9978
YDL072C	592	569	112	127.819
YDL073W	2935	2912	17	3.79093
YDL074C	2083	2060	66	20.8049
YDL075W	322	299	1799	3907.04
YDL076C	865	842	29	22.3653
YDL077C	3130	3107	38	7.94202
YDL078C	1012	989	174	114.246
YDL079C	1486	1463	1	0.443858
YDL080C	1810	1787	9	3.27044
YDL081C	301	278	1846	4311.97
YDL082W	580	557	1357.88	1583.05
YDL083C	412	389	1392.8	2325.03
YDL084W	1321	1298	1123	561.815
YDL085C-A	187	164	24	95.0289
YDL085W	1618	1595	0	0
YDL086W	802	779	106	88.3602
YDL087C	766	743	7	6.11783
YDL088C	1567	1544	42	17.6641
YDL089W	1435	1412	19	8.7379
YDL090C	1276	1253	21	10.8832
YDL091C	1348	1325	12	5.88103
YDL092W	421	398	31	50.5786
YDL093W	2212	2189	56	16.6123
YDL095W	2434	2411	430	115.814
YDL097C	1285	1262	289	148.705
YDL098C	565	542	15	17.9713
YDL099W	1006	983	44	29.0662
YDL100C	1045	1022	364	231.28
YDL101C	1522	1499	28	12.1296
YDL102W	3274	3251	77	15.3802
YDL103C	1414	1391	125	58.3541
YDL104C	1204	1181	4	2.19937
YDL105W	1189	1166	8	4.45533
YDL106C	1660	1637	33	13.0904
YDL107W	1036	1013	9	5.76928
YDL108W	901	878	15	11.0939
YDL109C	1924	1901	0	0
YDL110C	433	410	53	83.9422
YDL111C	778	755	40	34.4034
YDL112W	4291	4268	120	18.2577
YDL113C	1903	1880	29	10.0168
YDL114W	907	884	0	0
YDL115C	1042	1019	26	16.5687
YDL116W	2161	2138	73	22.1719
YDL117W	2638	2615	48	11.9195
YDL119C	904	881	4	2.94831
