target_id	length	eff_length	est_counts	tpm
YBL038W	679	656	33	115.118
YBL039C	1720	1697	16	21.5759
YBL039W-B	160	137	6	100.222
YBL040C	640	617	23	85.305
YBL041W	706	683	67	224.484
YBL042C	1900	1877	3	3.65754
YBL043W	754	731	545	1706.12
YBL044W	349	326	1	7.01963
YBL045C	1354	1331	350	601.758
YBL046W	1306	1283	7	12.4854
YBL047C	4126	4103	145	80.872
YBL049W	397	374	97	593.515
YBL050W	859	836	78	213.511
YBL051C	1987	1964	77	89.7183
YBL052C	2476	2453	2	1.8658
YBL054W	1558	1535	5	7.45407
YBL055C	1237	1214	8	15.0801
YBL056W	1387	1364	42	70.4639
YBL057C	607	584	7	27.4294
YBL058W	1252	1229	77	143.374
YBL059C-A	310	287	7	55.8146
YBL059W	562	539	2	8.49127
YBL060W	2044	2021	15	16.9846
YBL061C	2071	2048	19	21.2303
YBL063W	3316	3293	2	1.38986
YBL064C	766	743	224	689.907
YBL066C	3427	3404	18	12.1008
YBL067C	2224	2201	21	21.8339
YBL068W	961	938	19	46.3535
YBL069W	1270	1247	31	56.8888
YBL071C-B	79	56	0	0
YBL071W-A	229	206	19	211.066
YBL072C	583	560	281.05	1148.49
YBL074C	1048	1025	2	4.46517
YBL075C	1930	1907	269	322.8
YBL076C	3199	3176	175	126.092
YBL078C	334	311	137	1008.07
YBL079W	4489	4466	38	19.4714
YBL080C	1606	1583	5	7.22804
YBL081W	1087	1064	1	2.15075
YBL082C	1357	1334	7	12.0081
YBL084C	2257	2234	30	30.7305
YBL085W	2923	2900	15	11.8365
YBL086C	1381	1358	9	15.1661
YBL087C	394	371	118.8	732.781
YBL088C	8344	8321	11	3.02516
YBL089W	1360	1337	5	8.55796
YBL090W	514	491	8	37.2855
YBL091C	1246	1223	36	67.3609
YBL091C-A	508	485	4	18.8734
YBL092W	373	350	405	2648
YBL093C	643	620	21	77.5103
YBL095W	793	770	31	92.1303
YBL097W	2245	2222	4	4.11953
YBL098W	1363	1340	18	30.7397
YBL099W	1618	1595	731	1048.79
YBL100W-A	1297	1274	0	0
YBL100W-B	5293	5270	0	0
YBL100W-C	100	77	0	0
YBL101C	3334	3311	81	55.9832
YBL102W	628	605	35	132.387
YBL103C	1441	1418	24	38.7317
YBL104C	3097	3074	12	8.93324
YBL105C	3436	3413	38	25.4788
YBL106C	3013	2990	2	1.5307
YBL107C	571	548	10	41.7591
YBL108C-A	109	86	1	26.6093
YBL111C	1984	1961	0	0
YBL112C	298	275	0.166242	1.38338
YBL113C	2359	2336	0	0
YBR001C	2323	2300	61.2277	60.9189
YBR002C	841	818	5	13.9878
YBR003W	1402	1379	15	24.8919
YBR004C	1282	1259	7	12.7234
YBR005W	622	599	15	57.3055
YBR006W	1474	1451	216	340.657
YBR007C	2191	2168	5	5.27767
YBR008C	1627	1604	1	1.42668
YBR009C	292	269	156.245	1329.18
YBR010W	391	368	335.118	2083.92
YBR011C	844	821	314	875.222
YBR012W-A	1303	1280	0	0
YBR012W-B	5251	5228	7.05802	3.08943
YBR013C	370	347	6	39.5688
YBR014C	592	569	23	92.5012
YBR015C	1774	1751	32	41.8211
YBR016W	367	344	39	259.441
YBR017C	2737	2714	31	26.1387
YBR018C	1081	1058	0	0
YBR019C	2080	2057	0	0
YBR020W	1567	1544	0	0
YBR021W	1882	1859	9	11.0789
YBR022W	514	491	6	27.9641
YBR023C	3478	3455	38	25.1691
YBR024W	886	863	16	42.4269
YBR025C	1165	1142	230	460.886
YBR026C	1123	1100	89	185.152
YBR028C	1558	1535	11	16.3989
YBR029C	1354	1331	24	41.2634
YBR030W	1639	1616	5	7.08044
YBR031W	1069	1046	356.725	780.429
YBR033W	2740	2717	31	26.1098
YBR034C	1027	1004	35	79.7748
YBR035C	667	644	98	348.235
YBR036C	1213	1190	68	130.766
YBR037C	868	845	4	10.8327
YBR038W	2872	2849	9	7.22906
YBR039W	916	893	320	820.031
YBR040W	877	854	0	0
YBR041W	1990	1967	32	37.2286
YBR042C	1174	1151	9	17.8936
YBR043C	2050	2027	13	14.6765
YBR044C	1699	1676	4	5.46157
YBR045C	1900	1877	0	0
YBR046C	985	962	134	318.758
YBR047W	508	485	39	184.016
YBR048W	451	428	182.111	973.698
YBR049C	2413	2390	47	45.002
YBR050C	997	974	20	46.9897
YBR052C	613	590	12	46.5437
YBR053C	1057	1034	31	68.6077
YBR054W	1015	992	1313.89	3030.96
YBR055C	2680	2657	10	8.61271
YBR056W	1486	1463	76	118.878
YBR056W-A	181	158	49	709.693
YBR057C	1081	1058	14	30.2813
YBR058C	2326	2303	35	34.7781
YBR058C-A	223	200	12	137.304
YBR059C	3307	3284	50	34.8416
YBR060C	1843	1820	5	6.28681
YBR061C	913	890	11	28.2836
YBR062C	523	500	9	41.1912
YBR063C	1195	1172	0	0
YBR065C	1075	1052	8	17.4023
YBR066C	643	620	10	36.9096
YBR067C	613	590	41	159.024
YBR068C	1810	1787	448	573.7
YBR069C	1840	1817	16	20.151
YBR070C	694	671	3	10.2313
YBR071W	616	593	29	111.912
YBR072C-A	142	119	0	0
YBR072W	625	602	9702	36880.5
YBR073W	2857	2834	14	11.3047
YBR074W	2911	2888	23	18.2248
YBR076W	1045	1022	1	2.23914
YBR077C	469	446	13	66.7022
YBR078W	1270	1247	183	335.827
YBR079C	2875	2852	105	84.2503
YBR080C	2257	2234	52	53.2662
YBR081C	3979	3956	16	9.2554
YBR082C	427	404	82	464.477
YBR083W	1441	1418	7	11.2967
YBR084C-A	550	527	261.278	1134.55
YBR084W	2908	2885	17	13.4845
YBR085C-A	238	215	639	6801.33
YBR085W	904	881	0	0
YBR086C	2821	2798	57	46.6185
YBR087W	1045	1022	13	29.1088
YBR088C	757	734	29	90.4136
YBR089C-A	280	257	58.744	523.073
YBR090C	349	326	3.25597	22.8557
YBR091C	310	287	4	31.8941
YBR092C	1384	1361	20.1703	33.9145
YBR093C	1384	1361	37.0907	62.3646
YBR094W	2242	2219	32	33.0008
YBR095C	1273	1250	23	42.1065
YBR096W	673	650	25	88.0153
YBR097W	4345	4322	12	6.35372
YBR098W	2056	2033	8	9.00501
YBR101C	853	830	138	380.481
YBR102C	2242	2219	16	16.5004
YBR103W	1588	1565	8	11.6979
YBR104W	970	947	5	12.0824
YBR105C	1069	1046	11	24.0654
YBR106W	547	524	72	314.436
YBR107C	718	695	4	13.1706
YBR108W	2824	2801	72	58.8235
YBR109C	424	401	225	1284.01
YBR110W	1330	1307	38	66.5334
YBR111C	676	653	90	315.399
YBR111W-A	271	248	8	73.8193
YBR112C	2881	2858	52.4384	41.9874
YBR114W	2353	2330	18	17.6786
YBR115C	4159	4136	89	49.2426
YBR117C	2026	2003	173	197.65
YBR118W	1357	1334	4061.44	6967.17
YBR119W	877	854	7	18.7574
YBR120C	469	446	9	46.1784
YBR121C	1984	1961	110	128.365
YBR122C	514	491	12	55.9283
YBR123C	1930	1907	14	16.8
YBR125C	1162	1139	8	16.073
YBR126C	1468	1445	361	571.704
YBR126W-A	187	164	27	376.749
YBR127C	1534	1511	164	248.377
YBR128C	1015	992	2	4.61371
YBR129C	967	944	5	12.1208
YBR130C	1258	1235	3	5.55886
YBR131W	2095	2072	12	13.2533
YBR132C	1771	1748	64	83.7857
YBR133C	2464	2441	8	7.49987
YBR135W	433	410	9.60079	53.5864
YBR136W	7087	7064	19	6.15509
YBR137W	520	497	16	73.6708
YBR138C	1555	1532	4	5.97493
YBR139W	1507	1484	98	151.121
YBR140C	9259	9236	111	27.5024
YBR141C	994	971	5	11.7837
YBR142W	2302	2279	13	13.0536
YBR143C	1294	1271	85	153.04
YBR145W	1036	1013	10	22.5903
YBR146W	817	794	11	31.7033
YBR147W	871	848	43	116.039
YBR148W	1810	1787	0	0
YBR149W	1015	992	123	283.743
YBR150C	3265	3242	9.21823	6.50678
YBR151W	931	908	17	42.8445
YBR152W	856	833	6	16.4831
YBR153W	715	692	15	49.604
YBR154C	628	605	27	102.127
YBR155W	1138	1115	13	26.6809
YBR156C	2077	2054	7	7.79883
YBR157C	748	725	3	9.46923
YBR158W	1630	1607	6	8.54411
YBR159W	1024	1001	42	96.0167
YBR160W	877	854	10	26.7962
YBR161W	1111	1088	11	23.1364
YBR162C	1348	1325	40	69.0837
YBR162W-A	178	155	13	191.93
YBR163W	1738	1715	3	4.00303
YBR164C	532	509	15	67.4381
YBR165W	814	791	27	78.1122
YBR166C	1339	1316	14	24.3447
YBR167C	403	380	0	0
YBR168W	1222	1199	5	9.54295
YBR169C	2062	2039	368	413.012
YBR170C	1723	1700	43	57.883
YBR171W	601	578	13	51.4692
YBR172C	2203	2180	25	26.2431
YBR173C	427	404	45	254.896
YBR175W	928	905	2	5.05723
YBR176W	919	896	17	43.4183
YBR177C	1336	1313	122	212.631
YBR179C	2548	2525	44	39.877
YBR180W	1699	1676	0	0
YBR181C	691	668	310.92	1065.13
YBR182C	1339	1316	16	27.8225
YBR182C-A	175	152	0	0
YBR183W	931	908	32	80.6484
YBR184W	1552	1529	2	2.99333
YBR185C	817	794	15	43.2317
YBR186W	1675	1652	0	0
YBR187W	823	800	24	68.6519
YBR188C	403	380	4	24.0884
YBR189W	568	545	204.281	857.754
YBR191W	463	440	210.132	1092.88
YBR192W	1114	1091	10	20.9752
YBR193C	652	629	14	50.9341
YBR194W	352	329	2	13.9112
YBR195C	1249	1226	17	31.7315
YBR196C	1645	1622	1154	1628.12
YBR196C-A	130	107	0	0
YBR196C-B	85	62	0	0
YBR197C	634	611	5	18.7267
YBR198C	2377	2354	38	36.941
YBR199W	1375	1352	65	110.019
YBR200W	1636	1613	19	26.9557
YBR200W-A	145	122	1	18.7574
YBR201C-A	184	161	9	127.923
YBR201W	616	593	5	19.2951
YBR202W	2518	2495	24	22.0126
YBR203W	2755	2732	64	53.6082
YBR204C	1108	1085	14	29.5277
YBR205W	1195	1172	25	48.814
YBR207W	1378	1355	95	160.441
YBR208C	5488	5465	36	15.0745
YBR210W	409	386	6	35.571
YBR211C	955	932	7	17.1875
YBR212W	1999	1976	52	60.221
YBR213W	805	782	6	17.558
YBR214W	1564	1541	107	158.896
YBR215W	1858	1835	16	19.9533
YBR216C	2005	1982	24	27.7102
YBR217W	541	518	5	22.0888
YBR218C	3523	3500	127.46	83.3369
YBR219C	364	341	0	0
YBR220C	1663	1640	8	11.1629
YBR221C	1081	1058	128	276.857
YBR221W-A	85	62	0	0
YBR222C	1612	1589	164	236.185
YBR223C	1615	1592	14	20.1241
YBR225W	2683	2660	51	43.8753
YBR227C	1543	1520	5	7.52763
YBR228W	895	872	6	15.7459
YBR229C	2845	2822	22	17.8401
YBR230C	385	362	197	1245.34
YBR230W-A	181	158	9	130.352
YBR231C	892	869	10	26.3337
YBR233W	1222	1199	5	9.54295
YBR233W-A	265	242	1	9.45619
YBR234C	1135	1112	56	115.243
YBR235W	3343	3320	9	6.20349
YBR236C	1291	1268	13	23.4615
YBR237W	2530	2507	16	14.6049
YBR238C	2176	2153	8	8.50311
YBR239C	1570	1547	8	11.834
YBR240C	1333	1310	24	41.9249
YBR241C	1447	1424	64	102.849
YBR242W	697	674	9	30.5572
YBR243C	1327	1304	8	14.0393
YBR244W	469	446	3	15.3928
YBR245C	3370	3347	25	17.0929
YBR246W	1144	1121	2	4.08278
YBR247C	1432	1409	23	37.355
YBR248C	1639	1616	46	65.14
YBR249C	1093	1070	206	440.57
YBR250W	1552	1529	1	1.49666
YBR251W	904	881	32	83.12
YBR252W	424	401	10	57.0673
YBR253W	346	323	3	21.2545
YBR254C	508	485	3	14.155
YBR255C-A	343	320	8	57.21
YBR255W	2065	2042	7	7.84466
YBR256C	697	674	69	234.272
YBR257W	820	797	10	28.7127
YBR258C	409	386	2	11.857
YBR259W	2047	2024	3	3.39189
YBR260C	1981	1958	25	29.2186
YBR261C	679	656	5	17.4421
YBR262C	301	278	10	82.3165
YBR263W	1453	1430	70	112.019
YBR264C	580	557	7	28.759
YBR265W	943	920	11	27.3613
YBR267W	1162	1139	21	42.1917
YBR268W	298	275	6	49.9287
YBR269C	397	374	60	367.123
YBR270C	1618	1595	16	22.9557
YBR271W	1240	1217	2	3.76072
YBR272C	1423	1400	15	24.5186
YBR273C	1291	1268	30	54.1419
YBR274W	1564	1541	6	8.91005
YBR275C	5731	5708	21	8.41912
YBR276C	2404	2381	15	14.4166
YBR278W	586	563	6	24.3879
YBR279W	1318	1295	25	44.1776
YBR280C	1894	1871	34	41.585
YBR281C	2617	2594	13	11.4685
YBR282W	421	398	15	86.2462
YBR283C	1453	1430	46	73.6128
YBR284W	2374	2351	1	0.973372
YBR285W	415	392	25	145.944
YBR286W	1594	1571	181	263.654
YBR287W	1264	1241	102	188.088
YBR288C	1432	1409	17	27.6102
YBR289W	2698	2675	19.2007	16.4257
YBR290W	946	923	36	89.255
YBR291C	880	857	8	21.3619
YBR293W	1405	1382	2	3.31172
YBR294W	2560	2537	26	23.4522
YBR295W	3631	3608	89	56.4488
YBR296C	1705	1682	17	23.1289
YBR296C-A	100	77	0	0
YBR297W	1387	1364	9.90043	16.6101
YBR298C	1825	1802	1	1.26992
YBR298C-A	202	179	0	0
YBR299W	1735	1712	0	0
YBR301W	343	320	0	0
YBR302C	1120	1097	40.2719	84.0092
YCL001W	547	524	28	122.281
YCL001W-A	442	419	0	0
YCL001W-B	235	212	0	0
YCL002C	772	749	2	6.11054
YCL004W	1546	1523	5	7.5128
YCL005W	751	728	5	15.717
YCL005W-A	202	179	40	511.374
YCL008C	1138	1115	5	10.2619
YCL009C	910	887	117	301.852
YCL010C	760	737	9	27.9452
YCL011C	1264	1241	26	47.9439
YCL012C	385	362	34	214.932
YCL014W	4891	4868	11	5.17099
YCL016C	1123	1100	8	16.6429
YCL017C	1474	1451	112	176.637
YCL018W	1078	1055	0	0
YCL019W	5293	5270	0	0
YCL020W	1297	1274	0	0
YCL021W-A	358	335	1	6.83104
YCL024W	3094	3071	7	5.21615
YCL025C	1882	1859	314.694	387.383
YCL026C-A	562	539	0	0
YCL026C-B	562	539	58	246.247
YCL027W	1519	1496	2	3.05936
YCL028W	1198	1175	79	153.858
YCL029C	1303	1280	11	19.6659
YCL030C	2380	2357	285	276.705
YCL031C	874	851	30	80.6721
YCL032W	1021	998	11	25.2228
YCL033C	487	464	26	128.229
YCL034W	1045	1022	28	62.6958
YCL035C	313	290	68	536.59
YCL036W	1681	1658	0	0
YCL037C	1285	1262	43	77.9724
YCL038C	1567	1544	19	28.1603
YCL039W	2218	2195	42	43.7871
YCL040W	1483	1460	439.586	689.005
YCL042W	340	317	3.41447	24.6488
YCL043C	1549	1526	333	499.369
YCL044C	1234	1211	43	81.2561
YCL045C	2263	2240	43	43.9291
YCL047C	757	734	5	15.5885
YCL048W	1372	1349	0	0
YCL048W-A	220	197	2	23.2325
YCL049C	919	896	17	43.4183
YCL050C	946	923	48	119.007
YCL051W	1732	1709	8	10.7122
YCL052C	1231	1208	15	28.4155
YCL054W	2506	2483	34	31.3353
YCL054W-A	67	44	0	0
YCL055W	988	965	12	28.4568
YCL056C	415	392	10	58.3775
YCL057C-A	274	251	64	583.496
YCL057W	2119	2096	50	54.5897
YCL058C	439	416	0	0
YCL058W-A	322	299	4	30.614
YCL059C	931	908	21	52.9255
YCL061C	3271	3248	5	3.52278
YCL063W	1252	1229	6	11.172
YCL064C	1063	1040	41	90.2157
YCL066W	508	485	1.5	7.07752
YCL067C	613	590	15.1282	58.6769
YCL068C	763	740	1.06283	3.28672
YCL069W	1357	1334	0	0
YCL073C	1828	1805	1	1.26781
YCR002C	949	926	32	79.0807
YCR003W	532	509	9	40.4628
YCR004C	724	701	51	166.488
YCR005C	1363	1340	2024	3456.51
YCR007C	700	677	5	16.901
YCR008W	1792	1769	68	87.9656
YCR009C	778	755	64	193.983
YCR010C	832	809	8	22.6294
YCR011C	3130	3107	73	53.7667
YCR012W	1231	1208	2630	4982.19
YCR014C	1729	1706	6	8.04829
YCR015C	934	911	6	15.0718
YCR016W	853	830	6	16.5426
YCR017C	2842	2819	33	26.7886
YCR018C	646	623	0	0
YCR019W	1072	1049	3	6.54451
YCR020C	628	605	12	45.3897
YCR020C-A	247	224	12	122.593
YCR020W-B	217	194	2	23.5917
YCR021C	979	956	4009	9596.43
YCR023C	1816	1793	15	19.1444
YCR024C	1459	1436	3	4.78078
YCR024C-A	103	80	27.7844	794.772
YCR024C-B	247	224	3	30.6482
YCR026C	2209	2186	25	26.1711
YCR027C	610	587	8	31.1877
YCR028C	1519	1496	12	18.3561
YCR028C-A	388	365	49	307.21
YCR030C	2593	2570	39	34.7267
YCR031C	394	371	228.226	1407.74
YCR032W	6484	6461	29	10.2714
YCR033W	3661	3638	33	20.7579
YCR034W	1024	1001	17	38.8639
YCR035C	1165	1142	29	58.1117
YCR036W	982	959	27	64.4283
YCR037C	2752	2729	23	19.2866
YCR038C	1909	1886	4.93717	5.99057
YCR039C	613	590	15.1282	58.6769
YCR040W	508	485	1.5	7.07752
YCR041W	313	290	2.61742	20.6542
YCR042C	4204	4181	23.3826	12.7981
YCR043C	364	341	6	40.2651
YCR044C	1054	1031	9	19.9763
YCR045C	1456	1433	1	1.59693
YCR046C	490	467	7	34.3015
YCR047C	808	785	8	23.3213
YCR048W	1813	1790	6	7.67061
YCR050C	289	266	0	0
YCR051W	649	626	16	58.4894
YCR052W	1432	1409	11	17.8654
YCR053W	1525	1502	150	228.535
YCR054C	1672	1649	14	19.4285
YCR057C	2752	2729	15	12.5782
YCR059C	757	734	6	18.7063
YCR060W	316	293	6	46.8614
YCR061W	1876	1853	46	56.8086
YCR063W	454	431	3	15.9285
YCR065W	1675	1652	5	6.92614
YCR066W	1444	1421	6	9.66248
YCR067C	3178	3155	31	22.4851
YCR068W	1543	1520	54	81.2984
YCR069W	937	914	34	85.1264
YCR071C	421	398	11	63.2472
YCR072C	1528	1505	6	9.12318
YCR073C	3976	3953	6	3.47341
YCR073W-A	928	905	40	101.145
YCR075C	763	740	3	9.27729
YCR075W-A	208	185	6	74.2183
YCR076C	733	710	14	45.1233
YCR077C	2371	2348	87	84.7916
YCR079W	1309	1286	10	17.7947
YCR081W	4264	4241	14	7.55425
YCR082W	367	344	23	153.003
YCR083W	364	341	78	523.446
YCR084C	2122	2099	48	52.3312
YCR086W	553	530	5	21.5887
YCR087C-A	442	419	7	38.231
YCR088W	1759	1736	88	116.002
YCR089W	4810	4787	0	0
YCR090C	529	506	10	45.2253
YCR091W	2143	2120	13	14.0326
YCR092C	3037	3014	10	7.59256
YCR093W	6307	6284	75	27.3122
YCR094W	1156	1133	15	30.2965
YCR095C	1069	1046	4	8.75104
YCR095W-A	139	116	0	0
YCR096C	340	317	0.743591	5.36793
YCR097W	361	338	11	74.4745
YCR098C	1537	1514	4	6.04597
YCR099C	448	425	0	0
YCR100C	931	908	0	0
YCR101C	529	506	1	4.52253
YCR102C	1087	1064	0	0
YCR104W	355	332	0	0
YCR105W	1066	1043	3	6.58216
YCR106W	2479	2456	4	3.72703
YCR107W	1072	1049	0	0
YCR108C	172	149	0	0
YDL001W	1273	1250	13	23.7993
YDL002C	592	569	8	32.1743
YDL003W	1681	1658	6	8.2813
YDL004W	463	440	152	790.538
YDL005C	1276	1253	30	54.7901
YDL006W	826	803	14	39.8974
YDL007C-A	238	215	0	0
YDL007W	1294	1271	106	190.85
YDL008W	478	455	7	35.2061
YDL009C	304	281	9.77052	79.5688
YDL010W	676	653	36.2295	126.964
YDL012C	304	281	15	122.156
YDL013W	1840	1817	10	12.5944
YDL014W	964	941	64	155.64
YDL015C	913	890	68	174.844
YDL017W	1504	1481	13	20.0872
YDL018C	658	635	12	43.2453
YDL019C	3832	3809	51	30.6401
YDL020C	1576	1553	124	182.718
YDL021W	916	893	25	64.0649
YDL022C-A	229	206	1	11.1087
YDL022W	1156	1133	262	529.179
YDL024C	1387	1364	0	0
YDL025C	1843	1820	34	42.7503
YDL027C	1243	1220	30	56.2721
YDL028C	2275	2252	9	9.14546
YDL029W	1156	1133	43	86.8501
YDL030W	1573	1550	12	17.7166
YDL031W	2968	2945	31	24.0884
YDL033C	1234	1211	4	7.55871
YDL035C	2866	2843	36	28.9773
YDL036C	1369	1346	3	5.10044
YDL037C	967	944	1	2.42415
YDL039C	2077	2054	0	0
YDL040C	2545	2522	31	28.1286
YDL042C	1669	1646	11	15.2931
YDL043C	781	758	1	3.019
YDL044C	1303	1280	11	19.6659
YDL045C	901	878	22	57.3403
YDL045W-A	268	245	22	205.489
YDL046W	502	479	67	320.089
YDL047W	916	893	32	82.0031
YDL048C	1453	1430	166	265.646
YDL049C	787	764	3	8.98586
YDL051W	808	785	18	52.4728
YDL052C	892	869	11	28.9671
YDL053C	538	515	31	137.748
YDL054C	1441	1418	57	91.9878
YDL055C	1066	1043	152	333.496
YDL056W	2482	2459	14	13.0287
YDL057W	967	944	8	19.3932
YDL058W	5353	5330	32	13.739
YDL059C	697	674	8	27.162
YDL060W	2347	2324	16	15.7549
YDL061C	151	128	94	1680.54
YDL063C	1843	1820	11	13.831
YDL064W	454	431	14	74.3331
YDL065C	1009	986	32	74.2685
YDL066W	1267	1244	190	349.514
YDL067C	160	137	109	1820.7
YDL069C	670	647	8	28.2955
YDL070W	1897	1874	87	106.238
YDL072C	592	569	60	241.307
YDL073W	2935	2912	5	3.92926
YDL074C	2083	2060	37	41.1023
YDL075W	322	299	218	1668.46
YDL076C	865	842	6	16.3069
YDL077C	3130	3107	17	12.521
YDL078C	1012	989	86	198.991
YDL079C	1486	1463	9	14.0776
YDL080C	1810	1787	14	17.9281
YDL081C	301	278	247	2033.22
YDL082W	580	557	123.976	509.346
YDL083C	412	389	177.231	1042.61
YDL084W	1321	1298	89	156.909
YDL085C-A	187	164	7	97.6755
YDL085W	1618	1595	62	88.9534
YDL086W	802	779	44	129.255
YDL087C	766	743	7	21.5596
YDL088C	1567	1544	19	28.1603
YDL089W	1435	1412	13	21.0688
YDL090C	1276	1253	1	1.82634
YDL091C	1348	1325	24	41.4502
YDL092W	421	398	12	68.9969
YDL093W	2212	2189	12	12.5449
YDL095W	2434	2411	73	69.2879
YDL097C	1285	1262	72	130.558
YDL098C	565	542	5	21.1107
YDL099W	1006	983	21	48.8874
YDL100C	1045	1022	56	125.392
YDL101C	1522	1499	1	1.52662
YDL102W	3274	3251	30	21.1172
YDL103C	1414	1391	27	44.4189
YDL104C	1204	1181	6	11.6261
YDL105W	1189	1166	6	11.7756
YDL106C	1660	1637	27	37.7439
YDL107W	1036	1013	0	0
YDL108W	901	878	7	18.2446
YDL109C	1924	1901	2	2.40757
YDL110C	433	410	111	619.542
YDL111C	778	755	11	33.3409
YDL112W	4291	4268	16	8.57881
YDL113C	1903	1880	30	36.517
YDL114W	907	884	1	2.58869
YDL115C	1042	1019	18	40.4231
YDL116W	2161	2138	32	34.251
YDL117W	2638	2615	13	11.3764
YDL119C	904	881	7	18.1825
YDL120W	505	482	5	23.7386
YDL121C	430	407	8	44.9808
